Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,NALOXONE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,PIDOTIMOD Results,,CLONIDINE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,NEOSTIGMINE BROMIDE Results,,TINIDAZOLE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,FAMCICLOVIR Results,,ZIDOVUDINE [AZT] Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,IS_SULFAMETHOXAZOLE Results,,BRIVUDINE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,VILAZODONE HYDROCHLORIDE Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,PANTOPRAZOLE Results,,ERGOTAMINE TARTRATE Results,,FLUOXETINE Results,,RAMIPRIL Results,,BENAZEPRIL HYDROCHLORIDE Results,,ENTACAPONE Results,,METAXALONE Results,,MEBENDAZOLE Results,,RILUZOLE Results,,CETIRIZINE HYDROCHLORIDE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,PRANOPROFEN Results,,FAMPROFAZONE Results,,TOLAZAMIDE Results,,BISACODYL Results,,CARISOPRODOL Results,,TRANDOLAPRIL Results,,KETOROLAC TROMETHAMINE Results,,VORICONAZOLE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,LOSARTAN Results,,IRBESARTAN Results,,EZETIMIBE Results,,REPAGLINIDE Results,,DEFLAZACORT Results,,ARTEMISININ Results,,SULFASALAZINE Results,,NITRENDIPINE Results,,DIFLORASONE DIACETATE Results,,VALSARTAN Results,,RACECADOTRIL Results,,LEVONORGESTREL Results,,ETODOLAC Results,,TRANILAST Results,,OXAPROZIN Results,,PACLITAXEL Results,,CYPROTERONE ACETATE Results,,INDOMETHACIN Results,,NORETHINDRONE ACETATE Results,,NATEGLINIDE Results,,DANAZOL Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,LOVASTATIN Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
,!,MZ009F-Plate1-L001-OD333-T01,MZ009F-Plate1-L001-OD333-T01.d,Sample,,10/20/2017 10:34 PM,0.975,2579994,1.054,2891225,1.065,3544161,1.166,3263792,1.166,4719716,1.300,236170,1.188,7139250,1.244,2990230,1.177,2150296,1.669,1234931,1.792,3503493,1.624,3516773,1.971,7751511,2.016,5437,1.993,928825,1.960,8893060,2.228,3939358,2.072,21657,2.363,17199,2.463,2032119,2.564,4025088,2.586,5186478,2.900,6303406,2.810,15629930,2.833,7431228,3.112,12506579,3.157,78802,3.168,3166064,3.381,21672650,3.481,1328601,3.515,933311,3.481,3606414,3.604,3456946,3.616,5342250,3.593,6678747,3.582,9579238,3.694,8303,3.638,3671976,3.683,12113337,3.683,25804034,4.007,4013,3.739,1418690,3.716,9710368,3.772,3886034,3.806,3698236,3.750,7519532,3.817,11443667,3.873,12336755,3.839,6186103,3.974,632148,4.007,9073615,4.074,21244956,4.097,77433,4.130,19157874,4.153,14351479,4.164,713,4.410,488489,4.343,1433386,4.354,9942921,4.421,7308164,4.399,1945255,4.421,12015271,4.466,1259407,4.399,217375,4.488,14537124,4.578,242185,4.589,9886051,4.600,2360251,4.656,9815496,4.790,8135807,4.768,90260,4.768,11299035,4.869,9809986,5.014,3815820
,!,MZ009F-Plate1-L002-OD333-T01,MZ009F-Plate1-L002-OD333-T01.d,Sample,,10/20/2017 10:41 PM,0.978,2155576,1.045,2925536,1.067,3267689,1.168,3275791,1.168,4419889,1.302,230012,1.190,6670852,1.246,2917517,1.179,2078290,1.671,1143768,1.794,2883878,1.638,3488650,1.973,7491470,2.018,5802,1.996,1027086,1.973,8672257,2.231,4060416,2.097,21354,2.365,19273,2.466,2147169,2.578,4468807,2.623,5711112,2.902,5728179,2.824,14463776,2.835,8539013,3.115,11756884,3.159,72959,3.171,3759923,3.394,20507639,3.495,1298100,3.529,946390,3.495,3176053,3.607,3447900,3.629,5546113,3.596,5964613,3.596,9101427,3.685,2795,3.640,3680915,3.685,12416557,3.696,22499877,4.021,4176,3.741,1362405,3.719,9462647,3.775,4095459,3.808,3581903,3.752,7665375,3.819,10915142,3.875,11354031,3.842,6076762,3.976,648066,4.010,8710760,4.077,19323548,4.110,77353,4.133,18099768,4.155,13363880,4.189,9482,4.401,544632,4.345,1455771,4.356,8781861,4.423,6889753,4.401,2712141,4.435,11439710,4.468,1304770,4.401,220028,4.491,13470234,4.580,237756,4.591,9434994,4.614,2352985,4.670,10208142,4.793,8087004,4.770,111898,4.782,11097310,4.871,9422593,5.016,3569935
,!,MZ009F-Plate1-L003-OD333-T01,MZ009F-Plate1-L003-OD333-T01.d,Sample,,10/20/2017 10:47 PM,0.975,2268245,1.053,2717472,1.065,4070118,1.165,3039796,1.165,4119344,1.300,207173,1.176,6308717,1.244,2743664,1.176,1827183,1.669,1210887,1.792,3293144,1.624,3097397,1.971,7232804,2.016,6508,1.993,956956,1.971,8302685,2.228,4095608,2.083,20885,2.351,18574,2.463,1904810,2.564,4229403,2.597,5563183,2.899,5511507,2.810,13728318,2.832,7957286,3.112,11239756,3.157,76247,3.157,3704722,3.388,19290023,3.492,1169712,3.526,811081,3.492,3319505,3.604,3337890,3.615,5018681,3.593,6420547,3.593,8804246,3.694,1004,3.627,3345500,3.682,11886826,3.682,24130985,4.018,3313,3.738,1316757,3.705,8822291,3.772,3604983,3.794,3213736,3.750,7252406,3.817,10331238,3.873,10984008,3.839,5785716,3.962,620359,4.007,7902108,4.074,18966224,4.096,87148,4.130,17210595,4.141,12844784,4.175,7818,4.410,412561,4.343,1398665,4.354,8909405,4.421,6645991,4.387,2459757,4.421,11110482,4.454,1128598,4.398,206952,4.488,13407865,4.577,229100,4.589,9159088,4.600,2123572,4.667,9453688,4.790,7495472,4.768,132944,4.768,10771067,4.868,9345610,5.014,3621970
,!,MZ009F-Plate1-L004-OD333-T01,MZ009F-Plate1-L004-OD333-T01.d,Sample,,10/20/2017 10:54 PM,0.985,2364114,1.052,2786336,1.064,3338918,1.164,3314531,1.164,4796126,1.310,249149,1.187,6948158,1.243,3062383,1.175,2078555,1.679,1261093,1.791,3242104,1.634,3406913,1.970,7668509,2.037,5831,1.992,1022675,1.970,8633654,2.238,3885547,2.093,21769,2.361,18523,2.462,2021587,2.574,4428109,2.632,5409323,2.898,6044833,2.820,14673424,2.831,7681034,3.111,12339888,3.156,79891,3.167,3316276,3.391,21260912,3.491,1310588,3.525,966229,3.491,3460715,3.614,3409488,3.625,5090119,3.592,6262681,3.592,9396321,3.693,1820,3.637,3880086,3.681,11843680,3.693,23102971,4.017,4094,3.737,1441104,3.715,9743807,3.771,4185427,3.804,3841256,3.760,7618529,3.816,11140800,3.872,11829406,3.849,6121162,3.972,592179,4.017,8803073,4.084,19121820,4.107,94646,4.129,17833575,4.151,13412829,4.196,14671,4.409,610646,4.353,1389402,4.353,8815431,4.420,7027649,4.397,3034994,4.431,10985409,4.465,1340331,4.409,234168,4.498,13638289,4.576,239857,4.599,9207553,4.610,2336709,4.666,9970937,4.800,8001590,4.778,166011,4.778,11481070,4.867,9423400,5.024,3364497
,!,MZ009F-Plate1-L005-OD333-T01,MZ009F-Plate1-L005-OD333-T01.d,Sample,,10/20/2017 11:00 PM,0.967,2514816,1.045,2882944,1.056,2422062,1.157,3334214,1.157,4554810,1.302,229629,1.179,6864790,1.247,3039346,1.168,2071203,1.672,1238528,1.795,3419829,1.627,3437954,1.974,7893003,2.007,4730,1.996,965417,1.963,8884393,2.231,4036116,2.086,20387,2.365,24440,2.466,2045446,2.567,4240487,2.600,5533819,2.891,5980793,2.813,15225058,2.835,8062700,3.104,12264298,3.160,97476,3.160,3419724,3.391,21100928,3.484,1315337,3.518,905094,3.495,3420247,3.607,3440205,3.618,5092439,3.596,6615322,3.600,9405669,3.685,2615,3.641,3604865,3.685,12136513,3.685,24977344,3.652,1239,3.741,1367703,3.719,9395136,3.775,3835717,3.797,3589542,3.753,7595263,3.820,11329428,3.876,11994536,3.842,6127696,3.965,622125,4.010,8944143,4.077,20591228,4.099,93567,4.133,18849249,4.155,13755003,4.178,10987,4.401,597791,4.345,1446203,4.345,9571036,4.413,7150682,4.390,3012018,4.424,11782629,4.457,1183667,4.390,208182,4.491,14221873,4.569,256756,4.592,9686784,4.603,2235284,4.659,9799727,4.793,8071874,4.771,182178,4.771,11665549,4.871,9863561,5.017,3858610
,!,MZ009F-Plate1-L006-OD333-T01,MZ009F-Plate1-L006-OD333-T01.d,Sample,,10/20/2017 11:06 PM,0.988,2289954,1.055,2881475,1.078,3793823,1.167,3305068,1.178,4698361,1.302,228752,1.190,6444574,1.257,2875555,1.190,2087934,1.671,1216447,1.794,3293133,1.637,3505525,1.973,7110181,2.029,6144,1.995,1060214,1.973,8819430,2.241,4290730,2.096,17713,2.364,14511,2.465,2000950,2.566,4490672,2.623,5639276,2.901,5576263,2.823,14100240,2.834,8035908,3.114,11680215,3.159,95819,3.170,3502422,3.382,20453516,3.494,1295853,3.528,893503,3.494,3407867,3.606,3481379,3.628,5200587,3.595,6375594,3.595,9214360,3.718,4014,3.640,3833481,3.684,12142621,3.696,22737429,4.009,4047,3.740,1474745,3.718,9626863,3.774,4113164,3.807,3620018,3.752,7556533,3.819,10895691,3.875,11408855,3.841,6142961,3.975,605711,4.009,8277966,4.076,17938632,4.110,117675,4.132,16924791,4.154,12717310,4.188,5683,4.400,493074,4.344,1400561,4.356,8372992,4.423,6597006,4.400,2767796,4.434,11250326,4.468,1271241,4.400,225934,4.490,12933926,4.579,234097,4.591,9145194,4.613,2264821,4.669,9663487,4.792,7863639,4.770,197670,4.781,11611575,4.870,8992393,5.016,3519958
,!,MZ009F-Plate1-L007-OD333-T01,MZ009F-Plate1-L007-OD333-T01.d,Sample,,10/20/2017 11:13 PM,0.965,2569337,1.032,2731793,1.065,4968170,1.155,3079355,1.155,4137925,1.300,204278,1.177,6025865,1.244,2799881,1.177,1897914,1.670,1128938,1.793,2819650,1.636,3065494,1.972,7086315,2.005,7372,1.994,922669,1.960,8521989,2.229,4066091,2.084,19146,2.363,17021,2.464,1840813,2.565,4123265,2.598,5389996,2.900,5485180,2.811,13564839,2.833,7803008,3.102,11267151,3.146,72524,3.169,3537369,3.392,19365891,3.493,1143996,3.527,781940,3.493,3459496,3.605,3327926,3.616,4897685,3.594,6544677,3.598,8777481,3.694,3797,3.627,3376030,3.683,11621880,3.683,24370706,3.997,3334,3.739,1399665,3.706,9329666,3.773,3644990,3.795,3400194,3.750,7137008,3.818,10449078,3.873,10988931,3.840,5975703,3.963,594326,4.008,7847071,4.075,18734056,4.097,98110,4.131,16835760,4.142,12880991,4.198,6384,4.399,468583,4.343,1328056,4.355,8814017,4.410,6554182,4.388,2594799,4.422,11090608,4.455,1115032,4.399,217651,4.489,12987489,4.567,233585,4.589,8952724,4.601,2046856,4.657,9137466,4.791,7532750,4.768,127090,4.768,11206016,4.869,8912585,5.015,3618704
,!,MZ009F-Plate1-L008-OD333-T01,MZ009F-Plate1-L008-OD333-T01.d,Sample,,10/20/2017 11:19 PM,0.997,2342441,1.053,2971464,1.076,3562049,1.176,3309403,1.176,4783357,1.310,252606,1.187,6709765,1.255,3058802,1.187,2146062,1.680,1191120,1.792,3103263,1.635,3624419,1.971,7334269,1.769,16750,1.993,1008075,1.971,8990700,2.239,4190089,2.094,22363,2.373,16187,2.474,2130757,2.575,4722618,2.597,5812993,2.899,5812458,2.821,14462086,2.843,8026468,3.112,12049789,3.156,75682,3.168,3464607,3.380,21140573,3.492,1288732,3.526,929864,3.492,3252410,3.615,3431939,3.626,5439502,3.593,6122956,3.593,9123811,3.671,529,3.637,3948353,3.682,11942459,3.693,22793837,4.018,4780,3.738,1437895,3.716,9796459,3.772,4217070,3.805,3904617,3.749,7304711,3.816,11361857,3.872,11872717,3.850,6372889,3.973,606727,4.018,8717407,4.074,19754616,4.107,74671,4.130,18309328,4.152,13654826,4.219,11198,4.409,516249,4.353,1451662,4.353,8599602,4.421,7024045,4.398,2766974,4.432,11879259,4.465,1356281,4.398,246314,4.499,13889314,4.577,256684,4.600,9759968,4.611,2408944,4.667,10126948,4.801,8477790,4.779,114000,4.779,12455144,4.868,9370036,5.025,3571072
,!,MZ009F-Plate1-L009-OD333-T01,MZ009F-Plate1-L009-OD333-T01.d,Sample,,10/20/2017 11:26 PM,0.974,2574371,1.030,2882549,1.063,4531162,1.153,3411938,1.153,4934831,1.298,246932,1.175,6918864,1.242,3076441,1.175,2172460,1.668,1219105,1.791,3568945,1.634,3777769,1.970,7626280,1.791,11472,1.992,928861,1.970,9364262,2.227,4199479,2.081,21822,2.361,19717,2.462,2060421,2.574,4508557,2.585,5678072,2.898,6060524,2.820,15258268,2.831,8030957,3.111,12517501,3.155,75934,3.167,3324723,3.390,21733441,3.491,1303568,3.525,896457,3.491,3638307,3.603,3479772,3.614,5140110,3.592,6840373,3.592,9636742,3.681,2846,3.636,3781682,3.681,12239815,3.692,25736421,4.006,4001,3.737,1432646,3.715,9972652,3.771,4027494,3.804,3814249,3.760,7727133,3.815,11701344,3.871,12368103,3.838,6066279,3.972,639372,4.017,8952352,4.073,20026055,4.095,122072,4.129,18407078,4.151,13387339,4.173,3946,4.408,528801,4.341,1459860,4.352,9512562,4.420,7412970,4.397,2984621,4.431,12141159,4.464,1261796,4.397,239287,4.487,14839452,4.576,261631,4.587,10053458,4.610,2409000,4.666,9941199,4.789,8791612,4.766,186900,4.778,11673814,4.867,10394136,5.013,4066469
