Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,NALOXONE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,PIDOTIMOD Results,,CLONIDINE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,NEOSTIGMINE BROMIDE Results,,TINIDAZOLE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,FAMCICLOVIR Results,,ZIDOVUDINE [AZT] Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,IS_SULFAMETHOXAZOLE Results,,BRIVUDINE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,VILAZODONE HYDROCHLORIDE Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,PANTOPRAZOLE Results,,ERGOTAMINE TARTRATE Results,,FLUOXETINE Results,,RAMIPRIL Results,,BENAZEPRIL HYDROCHLORIDE Results,,ENTACAPONE Results,,METAXALONE Results,,MEBENDAZOLE Results,,RILUZOLE Results,,CETIRIZINE HYDROCHLORIDE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,PRANOPROFEN Results,,FAMPROFAZONE Results,,TOLAZAMIDE Results,,BISACODYL Results,,CARISOPRODOL Results,,TRANDOLAPRIL Results,,KETOROLAC TROMETHAMINE Results,,VORICONAZOLE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,LOSARTAN Results,,IRBESARTAN Results,,EZETIMIBE Results,,REPAGLINIDE Results,,DEFLAZACORT Results,,ARTEMISININ Results,,SULFASALAZINE Results,,NITRENDIPINE Results,,DIFLORASONE DIACETATE Results,,VALSARTAN Results,,RACECADOTRIL Results,,LEVONORGESTREL Results,,ETODOLAC Results,,TRANILAST Results,,OXAPROZIN Results,,PACLITAXEL Results,,CYPROTERONE ACETATE Results,,INDOMETHACIN Results,,NORETHINDRONE ACETATE Results,,NATEGLINIDE Results,,DANAZOL Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,LOVASTATIN Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
,!,MZ009F-Plate1-L001-OD333-T24,MZ009F-Plate1-L001-OD333-T24.d,Sample,,10/17/17 2:32,0.964,6592267,1.02,4966384,1.221,437610,1.154,4160272,1.154,5861688,1.311,363504,1.165,10901596,1.232,4744097,1.154,3237264,1.982,16718,2.06,48150,1.937,322824,1.971,4436156,1.959,534,2.004,1653578,1.959,12139249,2.239,4185985,2.094,29473,2.373,25913,2.463,1224909,2.564,5045698,2.575,6861109,2.899,2035037,2.799,21666611,2.821,12468019,3.123,6726418,3.179,50933,3.145,6334896,3.38,28325006,3.503,1484837,3.548,5470,3.503,3975991,3.615,3686045,3.638,9086873,3.604,7413608,3.593,10174208,3.727,1313,3.649,3918322,3.694,14191185,3.705,30042590,3.682,1018,3.761,2030139,3.716,10328710,3.794,4491468,3.817,4624383,3.761,6925813,3.828,14586443,3.884,17005385,3.85,9000037,3.984,668477,4.029,11846443,4.085,26487850,4.119,87666,4.152,24348434,4.163,14808564,4.219,10147,4.454,383519,4.354,358251,4.365,13986441,4.443,9485942,4.119,4465,4.443,10327086,4.488,1884846,4.421,363758,4.51,16768913,4.588,340182,4.611,12621612,4.622,2363717,4.678,4474072,4.812,10286533,4.79,990501,4.79,12297769,4.879,12524109,5.036,2701167
!,!,MZ009F-Plate1-L002-OD333-T24,MZ009F-Plate1-L002-OD333-T24.d,Sample,,10/17/17 2:38,1,2866489,1.067,4944193,1.078,3812931,1.179,4090741,1.179,5646946,1.313,278141,1.212,9014365,1.257,3796845,1.201,2800638,2.007,11287,2.063,33709,1.962,211515,1.984,4525687,,,2.007,1573138,1.984,11691650,2.253,4521372,2.119,22006,2.387,29860,2.611,16521,2.577,6302493,2.67,6043343,2.924,1508806,2.846,18338710,2.857,11671977,3.137,5600938,3.181,42464,3.193,6150835,3.405,24417534,3.517,1334720,3.26,3579,3.517,3864205,3.629,3449473,3.651,8191897,3.618,6966732,3.618,9459388,3.718,44021,3.651,3878456,3.707,13656870,3.718,26462171,3.752,3889,3.763,1900889,3.741,10283938,3.797,4290479,3.83,4021457,3.774,7637544,3.841,12916716,3.897,13944567,3.875,9883738,3.998,560756,4.032,9192269,4.099,21954539,4.132,80320,4.166,20366012,4.177,12915613,3.976,9609,4.412,128200,4.367,308020,4.378,11354261,4.434,7971032,4.132,6352,4.457,8760054,4.49,1569601,4.423,371978,4.524,14664657,4.602,272071,4.613,11167527,4.636,2408362,4.692,4304581,4.815,8618678,4.792,693611,4.804,13579648,4.893,10570791,5.038,2910979
,!,MZ009F-Plate1-L003-OD333-T24,MZ009F-Plate1-L003-OD333-T24.d,Sample,,10/17/17 2:45,0.964,3263889,1.031,3700390,1.221,337269,1.154,3833637,1.154,5377051,1.31,309504,1.165,9138432,1.232,4063192,1.154,2472879,1.993,15274,2.06,31506,1.937,241467,1.97,4901288,1.892,8943,2.004,1585506,1.959,11614904,2.239,4334857,2.093,23658,2.373,23337,2.463,726644,2.563,6292409,2.597,5591786,2.91,1607514,2.809,18832023,2.821,11387940,3.123,5406718,3.19,41172,3.156,6456269,3.391,24641814,3.503,1386822,3.268,4078,3.503,3920661,3.615,3727486,3.637,7733117,3.604,7546755,3.607,9869645,3.716,12489,3.648,3636031,3.693,14120727,3.716,28831817,4.029,3115,3.76,1784744,3.716,9603087,3.794,3872817,3.816,4044381,3.76,7992333,3.827,12539419,3.883,13942332,3.85,9568336,3.984,615561,4.029,10282225,4.096,24508682,4.118,74176,4.152,22603869,4.163,11729686,3.939,2195,4.454,60304,4.364,347693,4.364,12450025,4.443,8526758,4.13,5732,4.443,9114044,4.488,1587927,4.42,371597,4.51,16748463,4.588,324775,4.611,12006538,4.633,2462444,4.678,4526364,4.812,9239491,4.79,453454,4.79,14386045,4.879,11719263,5.036,3421734
,!,MZ009F-Plate1-L004-OD333-T24,MZ009F-Plate1-L004-OD333-T24.d,Sample,,10/17/17 2:51,0.997,2762409,1.052,5246834,1.075,5086855,1.176,4113806,1.176,5782918,1.31,262883,1.209,8866877,1.265,3705787,1.198,2908736,2.015,15767,1.836,3247,1.959,271431,1.981,4515228,2.037,5103,2.003,1550077,1.981,11645221,2.249,4657553,2.115,23176,2.384,23114,2.484,878018,2.574,6657010,2.619,6328471,2.921,1540230,2.842,18910849,2.854,11945071,3.133,5610800,3.189,29138,3.189,6534540,3.413,23824086,3.514,1340314,3.279,2580,3.514,3778060,3.626,3572300,3.659,8313787,3.614,7046401,3.622,9481981,3.715,7135,3.659,3811879,3.715,14386804,3.715,26265527,3.771,3725,3.771,1816089,3.737,10011221,3.793,4073654,3.827,4083839,3.782,7876507,3.838,12459600,3.905,13609479,3.872,10303982,3.995,584431,4.028,9216953,4.095,22139910,4.129,81510,4.162,20536601,4.174,12851837,4.252,9330,4.409,46521,4.375,323661,4.375,11612024,4.442,7872411,4.509,2227,4.453,8945206,4.498,1634766,4.42,370680,4.52,15509064,4.599,280560,4.621,11467874,4.644,2571981,4.688,4626256,4.823,8552330,4.8,328332,4.8,15096116,4.89,10898794,5.046,3329458
!,!,MZ009F-Plate1-L005-OD333-T24,MZ009F-Plate1-L005-OD333-T24.d,Sample,,10/17/17 2:57,0.975,2663581,1.019,3114634,1.221,351316,1.165,3753556,1.154,5509430,1.321,260262,1.165,8567704,1.232,3736743,1.165,2240354,1.982,10751,2.06,28175,1.937,187429,1.982,4581790,2.037,2843,2.004,1533361,1.959,11209017,2.239,4667136,2.105,24470,2.373,22854,2.463,534140,2.563,6496715,2.586,5804478,2.91,1569831,2.809,17951185,2.832,11208660,3.123,5290408,3.201,49174,3.156,6713267,3.402,23261411,3.503,1321962,3.537,3787,3.514,4081681,3.615,3899336,3.648,7929162,3.604,7602355,3.61,9972342,3.704,10823,3.648,3333423,3.693,14544523,3.716,28800377,3.693,1493,3.76,1870384,3.727,9475850,3.794,3773817,3.816,3938582,3.771,7294474,3.827,12503436,3.883,13961245,3.861,9518437,3.984,633683,4.029,9301980,4.096,22343943,4.118,76256,4.152,20229010,4.163,12537435,,,4.465,33421,4.364,334733,4.376,12068129,4.443,7331682,4.487,2667,4.443,8519927,4.487,1432178,4.42,341971,4.51,15373926,4.588,297963,4.61,11556248,4.633,2384228,4.678,4502991,4.823,8559261,4.789,250422,4.789,14914213,4.89,11064478,5.036,3517258
!,!,MZ009F-Plate1-L006-OD333-T24,MZ009F-Plate1-L006-OD333-T24.d,Sample,,10/17/17 3:04,0.998,2685066,1.065,4315509,1.076,4842626,1.177,4163975,1.177,5734570,1.311,267478,1.21,8586735,1.266,3642511,1.199,2653364,2.004,12059,2.06,24378,1.96,187682,1.982,3003070,2.06,5273,2.004,1438618,1.982,10662353,2.25,4526857,2.105,25896,2.385,17016,2.485,561428,2.575,6769819,2.62,6658517,2.922,1516957,2.843,18600908,2.855,12673116,3.134,5585245,3.201,35960,3.19,7310046,3.403,23418871,3.515,1388816,3.28,3797,3.526,4153693,3.627,3758038,3.649,8676881,3.615,7644537,3.615,9651850,3.727,19206,3.66,3819004,3.716,15465710,3.716,26191144,3.761,4597,3.761,1836927,3.738,9987506,3.794,4067344,3.828,4044721,3.772,8949767,3.839,13016081,3.895,13844337,3.873,9614361,3.996,599512,4.029,9524689,4.096,21996152,4.13,92838,4.164,20971547,4.175,12234462,,,4.41,27792,4.376,359513,4.376,11554725,4.443,7841377,4.13,13889,4.454,9187546,4.499,1555327,4.421,363328,4.522,15249615,4.6,314838,4.622,11620973,4.633,2618756,4.689,4950689,4.812,8646955,4.79,184036,4.801,14393766,4.891,11049899,4.98,240055
!,!,MZ009F-Plate1-L007-OD333-T24,MZ009F-Plate1-L007-OD333-T24.d,Sample,,10/17/17 3:10,0.974,2830718,1.041,3562556,1.22,474059,1.164,3650216,1.153,5407949,1.31,267339,1.176,8299318,1.243,3704109,1.164,2445644,1.992,13284,2.059,26225,1.936,152764,1.981,4302562,2.059,1761,2.003,1569548,1.959,11637835,2.238,4711849,2.104,25346,2.373,23824,2.596,5654,2.563,6584367,2.596,4652319,2.91,1512586,2.809,18062073,2.82,11678077,3.122,5149423,3.189,51663,3.156,6644301,3.397,23044403,3.503,1290312,3.547,5182,3.514,4247977,3.614,3943278,3.648,7951547,3.603,7647467,3.603,9637751,3.726,4800,3.648,3356567,3.704,15045451,3.715,28461577,3.682,690,3.76,1880329,3.726,9392392,3.793,3778065,3.816,3880207,3.76,7464431,3.827,12599093,3.894,13848382,3.861,9895508,3.984,633002,4.028,8984374,4.096,21887857,4.118,73456,4.151,20181696,4.174,12116727,4.588,4346,4.465,25502,4.364,336665,4.364,11824136,4.442,7402900,,,4.442,8724235,4.487,1407174,4.42,346298,4.509,15654359,4.588,286759,4.61,11809314,4.633,2415153,4.677,4579065,4.812,8555274,4.789,138109,4.789,14979407,4.89,10930214,5.035,3600284
!,!,MZ009F-Plate1-L008-OD333-T24,MZ009F-Plate1-L008-OD333-T24.d,Sample,,10/17/17 3:17,1.007,3429380,1.074,5535871,1.085,6227344,1.186,4631055,1.186,5889001,1.32,369988,1.208,10304612,1.264,4473979,1.197,3530787,1.589,2850,2.07,36194,1.958,293779,1.98,5308470,1.891,4059,2.014,1457092,1.98,11182130,2.249,4115456,2.114,24411,2.383,24840,2.484,822319,2.573,6665800,2.618,5816045,2.92,1580501,2.842,18801473,2.853,11322672,3.133,5840357,3.2,48749,3.188,5192267,3.412,26277408,3.513,1367369,3.558,5319,3.524,3271221,3.636,3029516,3.658,7112857,3.614,5910370,3.622,9266280,3.748,2762,3.658,4002080,3.714,11825854,3.725,26588740,3.77,4242,3.77,1823297,3.737,10376014,3.793,4493665,3.826,4398811,3.781,6403769,3.837,12710503,3.904,14491723,3.871,9490698,3.994,543627,4.027,10048236,4.095,23443984,4.128,66744,4.162,20574467,4.173,13912024,,,4.408,20430,4.374,332351,4.385,11374998,4.441,9156593,4.206,8412,4.453,8546951,4.497,1755159,4.419,390330,4.52,15997693,4.598,252656,4.62,11170605,4.643,2811737,4.688,4405652,4.822,9406063,4.788,106250,4.799,15188984,4.889,10252173,5.045,3137101
!,!,MZ009F-Plate1-L009-OD333-T24,MZ009F-Plate1-L009-OD333-T24.d,Sample,,10/17/17 3:23,0.985,5403688,1.041,5345972,1.063,5924815,1.175,3538091,1.164,5071196,1.321,271987,1.175,8390826,1.254,3584788,1.175,2483617,2.014,11574,1.925,3190,1.947,190535,1.981,4615033,1.88,4929,2.003,1624947,1.97,11757593,2.249,4627273,2.104,20479,2.372,24427,2.473,587414,2.563,4577805,2.607,4779074,2.909,1470593,2.809,16438409,2.831,8664652,3.122,4888977,3.211,33455,3.188,4988946,3.39,23662186,3.502,1318856,3.547,6276,3.513,3656650,3.614,3428064,3.648,6464024,3.603,6402457,3.603,9574299,3.726,2612,3.648,3354036,3.704,11881375,3.715,28831717,4.028,4750,3.76,1741023,3.726,9454629,3.793,3796910,3.827,3862792,3.76,5741218,3.827,11614930,3.894,12925483,3.86,8977033,3.994,549128,4.028,8591510,4.095,20160120,4.118,132306,4.151,16711008,4.173,11374349,,,4.229,917,4.364,278706,4.375,10664572,4.442,7578883,4.129,4748,4.442,7499150,4.487,1401236,4.42,329058,4.509,14358436,4.599,232431,4.61,9793970,4.632,2189641,4.677,3715605,4.811,8362298,4.789,70345,4.789,13206441,4.889,8915911,5.035,2804133
!,!,MZ009F-Plate1-L010-OD333-T24,MZ009F-Plate1-L010-OD333-T24.d,Sample,,10/17/17 3:30,0.998,2795606,1.065,5535864,1.076,5073300,1.177,3972546,1.177,5467348,1.322,264006,1.211,8401399,1.266,3642478,1.199,2626907,1.994,14706,2.061,28878,1.96,229442,1.982,4255656,2.083,3296,2.005,1591526,1.982,11762528,2.251,4677509,2.117,20673,2.385,18603,2.486,539966,2.575,6631896,2.631,4027908,2.922,1510183,2.833,18230825,2.855,11694368,3.135,5248258,3.191,37971,3.179,6196646,3.414,23024336,3.515,1344595,3.56,6070,3.515,3880844,3.627,3621533,3.661,8221768,3.616,7096627,3.616,9415642,3.716,1480,3.661,3857425,3.716,14254153,3.728,25645430,3.761,3392,3.761,1737049,3.739,9864806,3.795,4048430,3.828,3956522,3.772,7729428,3.84,12316470,3.907,13166328,3.873,10042736,3.996,569362,4.03,9018152,4.097,19734176,4.13,189995,4.164,18675675,4.175,10926568,,,4.41,18900,4.377,326472,4.377,10896284,4.444,7836413,4.13,20205,4.455,8613752,4.5,1523603,4.421,363690,4.522,15135724,4.6,268275,4.623,10947357,4.634,2562252,4.69,4516025,4.813,8600378,4.79,74741,4.802,14680538,4.891,10283587,5.048,3114578
!,!,MZ009F-Plate1-L011-OD333-T24,MZ009F-Plate1-L011-OD333-T24.d,Sample,,10/17/17 3:36,0.975,3217888,1.042,4027195,1.221,363875,1.165,3868054,1.154,5366149,1.311,297865,1.176,8414374,1.244,3873288,1.165,2337528,1.993,14077,2.06,30540,1.937,380272,1.982,1741740,1.758,2562,2.004,1606360,1.96,12012525,2.25,4571259,2.105,21406,2.374,36206,2.463,2051202,2.564,6269593,2.597,5541057,2.91,1720811,2.81,18238884,2.832,11509516,3.123,5840178,3.179,46514,3.168,5890019,3.392,23523869,3.503,1310438,3.559,3073,3.503,3542194,3.615,3552727,3.649,6808358,3.604,6942306,3.604,9176961,3.727,2117,3.649,3424774,3.705,13136960,3.716,27619776,4.018,3724,3.761,1598934,3.727,9151608,3.794,3905978,3.828,3757190,3.761,7174289,3.828,12092860,3.895,13142851,3.861,9485980,3.984,632414,4.029,9905919,4.096,21222111,4.119,128750,4.152,20278403,4.175,7330762,,,4.443,14048,4.365,281551,4.376,10712971,4.443,8490918,4.119,11588,4.443,8876357,4.488,1460723,4.421,343141,4.51,16656768,4.589,291123,4.611,11261692,4.633,2723564,4.678,4513693,4.812,9324005,4.79,55173,4.79,14987150,4.891,10689823,5.036,3365243
!,!,MZ009F-Plate1-L012-OD333-T24,MZ009F-Plate1-L012-OD333-T24.d,Sample,,10/17/17 3:43,0.987,2666096,1.065,4784459,1.076,4965909,1.177,3949920,1.177,5311871,1.311,270716,1.211,7883197,1.267,3467537,1.188,2331498,2.005,13798,2.061,25014,1.96,292292,1.983,4447309,2.05,2857,2.005,1441683,1.983,10720843,2.251,4449064,2.117,19966,2.385,19162,2.486,1094894,2.575,6486882,2.62,5786984,2.922,1440986,2.833,17169601,2.855,11526866,3.135,5227000,3.18,41187,3.191,6057157,3.414,21811628,3.515,1275962,3.538,5734,3.515,3440546,3.627,3254007,3.649,7407246,3.616,6833005,3.616,9012916,3.728,1135,3.661,3539037,3.705,13422711,3.717,24962058,3.761,3130,3.761,1556836,3.739,9369005,3.795,3846811,3.828,3757342,3.772,8131304,3.84,11578757,3.896,12207624,3.873,9464504,3.996,567824,4.03,9033066,4.097,20115632,4.13,144657,4.164,18926073,4.175,11306354,,,4.41,14245,4.377,295100,4.388,10691997,4.444,7899234,4.142,15575,4.455,8350666,4.5,1460847,4.421,357587,4.522,15040555,4.6,292795,4.623,10546737,4.634,2720141,4.69,4421890,4.813,8555753,4.79,47996,4.802,14163212,4.891,10292385,4.981,226462
