Sample,,,,,,,PROCARBAZINE HYDROCHLORIDE Results,,DIGITOXIN Results,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,ATENOLOL Results,,DOXYLAMINE SUCCINATE Results,,AMINOGLUTETHIMIDE Results,,AMANTADINE HYDROCHLORIDE Results,,APOMORPHINE HYDROCHLORIDE Results,,ABACAVIR SULFATE Results,,QUININE SULFATE Results,,IS_EMETINE Results,,TIMOLOL MALEATE Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,BUPROPION Results,,METICRANE Results,,CARBINOXAMINE MALEATE Results,,PALIPERIDONE Results,,IS_SULFAMETHOXAZOLE Results,,PYRIMETHAMINE Results,,MILNACIPRAN HYDROCHLORIDE Results,,NEFOPAM Results,,TERAZOSIN HYDROCHLORIDE Results,,ALFUZOSIN HYDROCHLORIDE Results,,ANTAZOLINE PHOSPHATE Results,,IS_EYTHROMYCINE Results,,QUINACRINE HYDROCHLORIDE Results,,MEBHYDROLIN NAPHTHALENESULFONATE Results,,ENALAPRIL MALEATE Results,,MYCOPHENOLATE MOFETIL Results,,PROMETHAZINE HYDROCHLORIDE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,DARIFENACIN HYDROBROMIDE Results,,VINPOCETINE Results,,NAFTOPIDIL Results,,PANTOPRAZOLE Results,,FLUVOXAMINE MALEATE Results,,ERGOTAMINE TARTRATE Results,,FEXOFENADINE HYDROCHLORIDE Results,,OXYBUTYNIN CHLORIDE Results,,INDAPAMIDE Results,,RESERPINE Results,,ZALEPLON Results,,CAPECITABINE Results,,CLEMASTINE FUMARATE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,BISACODYL Results,,KETOROLAC TROMETHAMINE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,OXETHAZAINE Results,,IS_MIFEPRISTONE Results,,IRBESARTAN Results,,DEFLAZACORT Results,,DROSPIRENONE Results,,IS_IPRIFLAVONE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool08-P002C1-S024-T12,MZ002H-Pool08-P002C1-S024-T12.d,Sample,,5/4/2016 4:25 AM,,,,,1.029,1135899,1.074,4524112,1.141,4409014,1.566,2402799,1.555,714563,1.589,947454,1.645,1269213,1.656,1724809,1.835,3435912,1.734,3306695,1.913,5760098,2.003,1281201,2.058,9532718,2.170,1796706,2.215,139660,2.271,2474407,2.249,1479652,2.215,2540591,2.260,5612365,2.293,2994608,2.293,10741001,2.338,3008033,2.450,12712563,2.472,3723815,2.539,3723869,2.215,810040,2.774,2235887,2.875,592409,2.897,11636239,2.920,4201440,2.920,8814842,2.931,282663,2.976,2661037,3.054,8876077,,,3.132,30623,3.199,1014043,3.233,170986,3.233,3632480,3.289,7488543,3.278,1666812,3.390,2398109,3.378,7319386,3.479,2288082,3.569,2183061,3.647,5795634,3.624,6121606,3.736,127658,3.781,5343751,3.815,8112578,3.837,13020877,3.871,7205238,3.893,7808907,4.094,25283215,4.195,13053169,4.307,12177990,4.821,13884331,5.235,1441371
!,!,MZ002H-Pool08-P003A1-S025-T00,MZ002H-Pool08-P003A1-S025-T00.d,Sample,,5/4/2016 7:00 AM,,,,,1.019,933156,1.075,3667083,1.142,4027648,1.579,1984529,1.556,545632,1.601,667101,1.646,1363159,1.657,1707927,1.836,3035892,1.780,2865312,1.914,4873088,2.004,1303098,2.060,9584760,2.171,1699681,2.216,192099,2.295,2659704,2.261,2468204,2.216,2962033,2.261,5483961,2.295,2249830,2.306,9260805,2.339,2739350,2.451,11543193,2.485,2901101,2.541,2863904,2.272,964597,2.776,1907970,2.876,448176,2.899,12996123,2.921,3729134,2.921,6862430,2.932,248558,2.977,2340381,3.066,7775068,3.022,2480,3.133,414690,3.212,938684,3.234,121832,3.234,2960616,3.290,6222189,3.279,1786159,3.391,2850115,3.380,5446087,3.480,1707300,3.570,1808593,3.648,3993040,3.626,5148134,3.738,124613,3.782,3401539,3.816,6628750,3.838,9816784,3.872,7108267,3.894,5386477,4.095,19215014,4.196,11259154,4.308,9029076,4.823,7971417,5.225,1062925
!,!,MZ002H-Pool08-P003A2-S026-T00,MZ002H-Pool08-P003A2-S026-T00.d,Sample,,5/4/2016 9:34 AM,,,,,1.019,1082925,1.075,4031365,1.142,5065079,1.578,2441537,1.556,743235,1.590,823578,1.645,2076623,1.657,2003632,1.836,3804558,1.802,3064781,1.914,6122182,2.003,1471155,2.048,11415235,2.171,1887506,2.216,237874,2.283,3289082,2.250,3473162,2.216,3770199,2.261,6729533,2.294,2885221,2.294,11636057,2.339,3622187,2.451,13851122,2.473,3785524,2.540,2294189,2.283,1129144,2.775,2551138,2.876,562085,2.898,14950078,2.921,4492791,2.921,8272462,2.932,301853,2.988,2857667,3.066,9278150,2.943,6915,3.133,451173,3.200,1100654,3.234,119725,3.234,3687525,3.290,7391672,3.279,2205817,3.391,3191460,3.379,6886816,3.480,2411874,3.570,2194593,3.648,5503830,3.625,5978703,3.737,131129,3.782,4856023,3.816,7511752,3.838,11179239,3.872,8065852,3.894,5582925,4.095,21277765,4.196,11792701,4.308,9638802,4.822,7914320,5.225,1130802
!,!,MZ002H-Pool08-P003A1-S028-T00,MZ002H-Pool08-P003A1-S028-T00.d,Sample,,5/4/2016 2:43 PM,,,,,1.019,1017213,1.075,3995164,1.142,4736009,1.567,2200937,1.556,611676,1.590,765916,1.646,949216,1.657,2300759,1.836,3415645,1.780,3317592,1.914,5611736,2.004,1304538,2.060,9067547,2.171,1882639,2.216,160287,2.283,2658390,2.261,2597920,2.216,2715587,2.261,5075361,2.295,2487537,2.295,9654242,2.339,2965901,2.451,12828789,2.473,3592457,2.541,3054319,2.227,1146721,2.776,2247234,2.876,548298,2.899,14656926,2.921,4291065,2.921,7998639,2.932,290531,2.988,2669164,3.055,8993266,,,3.133,184094,3.201,1050773,3.234,147772,3.234,3305540,3.290,7165436,3.279,1733106,3.391,3172372,3.380,6828116,3.480,2102015,3.559,2389788,3.648,5213821,3.626,6555099,3.738,11654982,3.782,4702718,3.816,7869247,3.838,11359830,3.872,8390368,3.894,5975952,4.095,22091075,4.196,12832126,4.308,10736233,4.823,10709823,5.225,1117169
!,!,MZ002H-Pool08-P003A1-S025-T12,MZ002H-Pool08-P003A1-S025-T12.d,Sample,,5/4/2016 5:18 PM,,,,,1.020,1125503,1.064,4319041,1.143,4872289,1.579,2184192,1.545,797437,1.590,846766,1.646,1681536,1.668,1819546,1.847,3457705,1.791,2993352,1.914,6323904,2.004,1288823,2.049,11447242,2.172,1961725,2.216,205897,2.284,2701373,2.261,3117131,2.216,3149443,2.261,7021300,2.295,2942164,2.295,12186505,2.340,3577889,2.451,13284852,2.474,3664095,2.541,4186071,2.306,1038918,2.776,2434240,2.876,622827,2.899,11642547,2.921,4474298,2.921,7760143,2.921,274951,2.977,3153862,3.067,9497440,,,3.134,43592,3.201,1155901,3.279,36798,3.234,3855869,3.290,6868347,3.279,1741753,3.391,3006140,3.380,5705675,3.481,1566866,3.570,1947812,3.648,3586201,3.615,5645262,3.727,0,3.783,3511784,3.827,5804072,3.838,10814511,3.872,8852409,3.906,6655449,4.096,23547351,4.196,11968561,4.308,11010174,4.823,10139972,5.226,2218768
!,!,MZ002H-Pool08-P003A2-S026-T12,MZ002H-Pool08-P003A2-S026-T12.d,Sample,,5/4/2016 7:53 PM,,,,,1.019,1223405,1.075,4892731,1.142,6210677,1.590,3331883,1.545,1354734,1.601,1058128,1.646,3309599,1.690,1209171,1.858,5079437,1.858,1898239,1.925,10548702,2.004,2332237,2.059,17364742,2.171,2789023,2.216,507689,2.283,5093427,2.261,8081864,2.216,7494219,2.261,12751315,2.294,4174983,2.306,17888852,2.339,6165721,2.451,18992728,2.473,5283123,2.540,3532686,2.417,1562926,2.775,4870211,2.876,829700,2.898,14229096,2.921,5937642,2.921,8551429,2.932,289522,2.988,4257308,3.066,13228969,,,3.133,108887,3.200,1735737,3.189,17368,3.234,7168818,3.290,9871888,3.279,3753533,3.402,5591532,3.379,8185884,3.480,3078915,3.570,2858804,3.648,6430167,3.626,6501720,3.726,0,3.782,6025281,3.827,9172910,3.838,12600314,3.872,10719214,3.905,7961465,4.095,24073731,4.196,9415202,4.308,11475741,4.822,9753258,5.225,1779426
!,!,MZ002H-Pool08-P003A1-S028-T12,MZ002H-Pool08-P003A1-S028-T12.d,Sample,,5/5/2016 1:02 AM,,,,,1.021,1130786,1.066,4108495,1.144,5268538,1.558,2356105,1.547,930163,1.591,937445,1.636,1184860,1.659,2868911,1.838,3360011,1.770,2867688,1.916,6493974,2.005,1107257,2.050,8432423,2.162,2079812,2.218,118648,2.263,2606328,2.251,2385102,2.218,2003350,2.263,6363023,2.285,3278138,2.285,11833930,2.341,3141765,2.453,13068402,2.475,3826340,2.542,4297317,2.218,971503,2.766,2536996,2.867,676709,2.889,10463670,2.911,5094596,2.911,8691250,2.923,323070,2.979,2906760,3.057,10916326,3.001,5740,3.135,156681,3.202,1368999,3.225,141190,3.225,3762534,3.281,8730750,3.281,1576184,3.381,3561588,3.381,6971615,3.471,2306695,3.560,3348343,3.650,6608622,3.616,8295577,3.739,17368,3.773,5882273,3.818,8459254,3.840,14145850,3.873,11346524,3.896,7408882,4.097,28570015,4.198,15912628,4.310,13947999,4.824,13595020,5.227,2491087
!,!,MZ002H-Pool08-P003B1-S029-T00,MZ002H-Pool08-P003B1-S029-T00.d,Sample,,5/8/2016 1:44 PM,,,,,1.029,1088539,1.074,3903483,1.141,4839620,1.566,2096440,1.555,684221,1.600,968522,1.644,1909631,1.655,2595158,1.834,2963134,1.700,2750607,1.924,5750718,2.002,1366571,2.058,9069522,2.170,2025982,2.215,201032,2.293,2720533,2.259,2518708,2.215,2933294,2.271,5594850,2.293,2942561,2.304,10612388,2.349,2852988,2.461,12428363,2.483,3611073,2.539,3181078,2.215,691039,2.774,2245652,2.875,604191,2.897,15284487,2.919,4330177,2.919,8272175,2.931,265844,2.987,2480512,3.054,9629981,3.121,181446,3.143,107835,3.210,1145151,3.233,190395,3.233,3182233,3.289,7975110,3.277,1560844,3.389,2343552,3.378,7231014,3.479,2270634,3.568,2033308,3.658,6267338,3.624,7242479,3.736,14812175,3.781,5608351,3.826,7214688,3.837,12226072,3.870,7199607,3.904,6899743,4.105,22758202,4.195,12630039,4.307,10616438,4.821,11798366,5.224,1698881
!,!,MZ002H-Pool08-P003B2-S030-T00,MZ002H-Pool08-P003B2-S030-T00.d,Sample,,5/8/2016 4:19 PM,,,,,1.031,1093843,1.075,3939773,1.143,5040080,1.568,2167814,1.556,823400,1.590,1007283,1.646,1770273,1.657,2600745,1.836,3102231,1.724,2775069,1.914,5782310,2.004,1329628,2.060,8897455,2.172,1950394,2.216,172616,2.272,2444868,2.250,2555128,2.216,2686984,2.261,5523779,2.295,2973778,2.295,10873821,2.340,2827814,2.451,12537735,2.474,3671406,2.541,3206177,2.216,653548,2.776,2182940,2.876,593449,2.888,15634805,2.921,4331053,2.921,8583566,2.932,276925,2.977,2511608,3.055,9449797,3.111,277523,3.134,175824,3.201,1175099,3.234,188962,3.234,3395694,3.290,7870491,3.279,1607720,3.380,2179037,3.380,7456497,3.480,2415623,3.559,2057262,3.648,6614912,3.615,6244503,3.738,15015331,3.771,5855196,3.827,7245308,3.838,12507570,3.872,6378748,3.906,6051727,4.107,22921770,4.196,12709720,4.308,10629539,4.823,10632590,5.226,1616808
!,!,MZ002H-Pool08-P003B3-S031-T00,MZ002H-Pool08-P003B3-S031-T00.d,Sample,,5/8/2016 6:53 PM,,,,,1.020,1069707,1.065,3858056,1.143,4781869,1.568,2024235,1.557,683143,1.590,951460,1.646,1758234,1.657,2425485,1.836,3056633,1.736,2463916,1.915,5596053,2.004,1301578,2.049,8804465,2.161,1880158,2.217,186809,2.284,2449396,2.262,2425682,2.217,2803051,2.262,5352693,2.295,2726474,2.295,10538145,2.340,2678484,2.452,12187942,2.474,3504470,2.541,2708777,2.217,662719,2.765,2069171,2.877,573118,2.888,14449177,2.921,4036739,2.910,7868346,2.933,246230,2.977,2367229,3.056,8913590,3.112,267563,3.134,118131,3.201,1093949,3.235,202622,3.224,3419885,3.291,7383652,3.280,1756878,3.380,1954905,3.380,7000443,3.470,2223529,3.570,1744042,3.649,5964307,3.615,5899041,3.738,14416588,3.772,5244467,3.828,6847803,3.839,12157434,3.872,5817454,3.906,5217133,4.096,21138311,4.197,12301321,4.309,10206550,4.823,9103518,5.226,1461854
!,!,MZ002H-Pool08-P003B4-S032-T00,MZ002H-Pool08-P003B4-S032-T00.d,Sample,,5/8/2016 9:28 PM,,,,,1.031,962130,1.076,3776708,1.143,4985343,1.579,1999159,1.557,775947,1.590,955821,1.646,1707571,1.657,2408261,1.836,2803101,1.736,2734825,1.915,5528750,2.004,1324893,2.049,9208353,2.161,2027063,2.217,186941,2.284,2464756,2.250,2463811,2.217,2641185,2.261,5441716,2.284,2697669,2.295,10072866,2.340,2755894,2.452,11768255,2.474,3562918,2.541,3003866,2.217,621862,2.776,2087567,2.877,586137,2.888,14429299,2.921,4009521,2.910,7874463,2.921,248357,2.977,2397511,3.056,8805984,3.112,293252,3.134,21939,3.201,1116378,3.235,200123,3.223,3220662,3.291,7297824,3.279,1642211,3.380,2030295,3.380,6813024,3.470,2236137,3.559,1840579,3.649,5608578,3.615,6642062,3.738,13930007,3.772,5124263,3.828,6890590,3.839,12024781,3.861,5998424,3.906,6116803,4.107,22208800,4.197,12803991,4.309,10214103,4.823,11098708,5.226,1666871
!,!,MZ002H-Pool08-P003B1-S029-T12,MZ002H-Pool08-P003B1-S029-T12.d,Sample,,5/9/2016 12:03 AM,,,,,1.030,930138,1.086,3798902,1.142,4504015,1.567,1930094,1.555,794722,1.589,876301,1.645,2276766,1.656,2448200,1.835,2792976,1.746,2630383,1.913,5435109,2.003,1308782,2.048,8335522,2.171,1760654,2.215,181046,2.283,2268160,2.260,2054190,2.215,2641233,2.260,5158033,2.294,2611162,2.294,9494979,2.338,2596954,2.450,11317159,2.473,3263147,2.540,2958360,2.215,672138,2.775,1993781,2.875,549935,2.887,10844100,2.920,3815481,2.909,7600593,2.931,244583,2.976,2358400,3.054,8715429,3.110,247550,3.133,9983,3.200,1022871,3.233,202902,3.222,3010978,3.278,7052386,3.278,1475140,3.379,1806082,3.379,6670155,3.479,2138171,3.569,1844363,3.647,5626609,3.614,6264153,3.737,378680,3.770,5467564,3.826,6578382,3.837,11819512,3.871,5942481,3.904,6715960,4.106,21342395,4.195,11856439,4.307,10172018,4.822,9516616,5.224,1340515
!,!,MZ002H-Pool08-P003B2-S030-T12,MZ002H-Pool08-P003B2-S030-T12.d,Sample,,5/9/2016 2:37 AM,,,,,1.031,238257,1.143,400935,1.143,547913,1.669,356058,1.557,145049,1.613,145635,1.658,289084,1.691,346042,1.893,364976,1.949,308891,1.926,790553,2.005,277811,2.061,1305902,2.184,262611,2.217,42048,2.363,412278,2.262,337962,2.217,758111,2.273,850486,2.307,466579,2.340,1196601,2.340,377852,2.452,1370970,2.497,338506,2.542,431780,2.497,89909,2.799,257572,2.866,59862,2.899,944817,2.944,312471,2.922,658152,2.922,24544,2.978,226138,3.078,673870,3.123,8574,3.134,2176,3.202,108136,3.235,34313,3.235,499498,3.302,593174,3.269,361212,3.392,309750,3.380,664891,3.470,265348,3.593,165103,3.649,453984,3.638,342133,3.738,41486,3.772,434308,3.828,583527,3.839,916415,3.873,400778,3.906,358281,4.096,1862662,4.197,1084449,4.309,651969,4.824,566967,5.237,56294
!,!,MZ002H-Pool08-P003B3-S031-T12,MZ002H-Pool08-P003B3-S031-T12.d,Sample,,5/9/2016 5:12 AM,,,,,1.021,1056003,1.066,3870393,1.144,4888179,1.558,2143894,1.547,814046,1.592,928304,1.636,2068267,1.659,2335735,1.838,2970793,1.748,2580624,1.916,5614991,1.994,1306870,2.050,8758541,2.162,1755543,2.218,171252,2.285,2568251,2.252,2175001,2.218,2581333,2.263,5252799,2.285,2811563,2.296,10723936,2.341,2770660,2.453,12248451,2.475,3553703,2.542,2744186,2.229,713477,2.766,2128023,2.878,560161,2.889,10774630,2.912,3992618,2.912,7694180,2.923,246404,2.979,2319988,3.057,8875176,3.113,261795,3.124,13791,3.202,1064331,3.236,142888,3.225,3102938,3.281,7381624,3.270,1701573,3.381,1989057,3.381,6787834,3.471,2139215,3.560,1899611,3.650,5785663,3.616,5618277,3.739,972020,3.773,5286705,3.818,6605916,3.840,12163479,3.862,6338471,3.907,5544336,4.097,21336652,4.198,11994818,4.310,10377929,4.813,8368647,5.216,1327816
!,!,MZ002H-Pool08-P003B4-S032-T12,MZ002H-Pool08-P003B4-S032-T12.d,Sample,,5/9/2016 7:47 AM,,,,,1.019,1264882,1.075,4171517,1.142,5265085,1.567,2341268,1.544,856493,1.589,989653,1.645,1569437,1.656,2676926,1.835,3258020,1.746,2918174,1.914,5940583,2.003,1296780,2.048,9781559,2.160,1786025,2.216,149930,2.271,2519672,2.249,1989597,2.216,2541679,2.260,5664881,2.283,2902431,2.283,10892506,2.339,2839590,2.450,12455145,2.462,3595103,2.540,3260101,2.216,698488,2.764,2092645,2.864,575311,2.887,11384924,2.909,4414476,2.909,8323504,2.920,266782,2.976,2384271,3.055,8805875,3.110,300655,3.133,6611,3.200,1048970,3.222,201795,3.222,3300634,3.278,7256167,3.278,1578236,3.379,1993156,3.379,6333053,3.468,1984101,3.558,2004653,3.647,5622119,3.614,6032796,3.737,3820991,3.770,5152575,3.815,6985288,3.838,12217279,3.860,6446801,3.905,6086535,4.106,23433210,4.195,13945581,4.307,11011576,4.822,10979547,5.225,1797338
!,!,MZ002H-Pool08-P003C1-S033-T00,MZ002H-Pool08-P003C1-S033-T00.d,Sample,,5/9/2016 10:22 AM,,,,,1.020,1127248,1.065,4732578,1.143,4916590,1.568,2340753,1.546,697046,1.591,839314,1.635,1768281,1.658,2535087,1.837,3397683,1.770,3294078,1.915,5682654,1.993,1307051,2.049,9759346,2.161,1924148,2.217,130700,2.273,2573911,2.250,2762349,2.217,2630792,2.262,5516077,2.284,2691811,2.284,10416722,2.340,2858733,2.452,12455666,2.463,3476524,2.541,3327511,2.217,784560,2.765,2035925,2.866,570641,2.888,15040159,2.910,4295796,2.910,8325262,2.922,268229,2.978,2408549,3.056,8862600,3.112,192886,3.123,12744,3.190,1158098,3.224,190336,3.224,3488079,3.280,7294793,3.280,1769918,3.380,2178214,3.369,6719961,3.470,2179205,3.559,2184806,3.649,5943311,3.615,6822988,3.738,14666086,3.772,5062082,3.828,7400446,3.839,12799640,3.861,6811515,3.906,6046991,4.096,23026748,4.197,13468454,4.309,11465758,4.812,9619243,5.215,1669363
!,!,MZ002H-Pool08-P003C2-S034-T00,MZ002H-Pool08-P003C2-S034-T00.d,Sample,,5/9/2016 12:56 PM,,,,,1.029,1060715,1.074,4137779,1.141,4745673,1.566,1964273,1.555,710200,1.588,830815,1.644,1929327,1.656,2334084,1.846,3149523,1.779,2772378,1.913,5572421,2.002,1298085,2.047,9189664,2.159,1747851,2.215,153234,2.271,2239661,2.248,2614036,2.215,2663576,2.260,5351321,2.282,2589608,2.282,10027767,2.338,2612367,2.450,11775004,2.472,3256722,2.539,2921152,2.282,734682,2.774,1861567,2.875,527667,2.886,13832251,2.920,3867904,2.908,7605239,2.920,245441,2.975,2176297,3.054,7758137,3.110,267962,3.132,35269,3.199,982678,3.222,191722,3.222,3340079,3.278,6316553,3.278,1595144,3.378,1782140,3.378,6191854,3.468,1806794,3.557,1440728,3.647,4599745,3.613,4619043,3.736,12356908,3.770,4566983,3.826,5783415,3.837,11175789,3.870,5099390,3.904,5292426,4.105,20938918,4.195,11708564,4.307,9891665,4.821,8344047,5.224,1444032
!,!,MZ002H-Pool08-P003C3-S035-T00,MZ002H-Pool08-P003C3-S035-T00.d,Sample,,5/9/2016 3:31 PM,,,,,1.019,1113891,1.075,4020119,1.142,4969090,1.556,2309916,1.545,764405,1.590,906233,1.635,1992064,1.657,2479669,1.836,3238799,1.791,2683572,1.914,5767782,2.004,1224021,2.048,9255209,2.160,1861070,2.216,157413,2.272,2518669,2.250,2659842,2.216,2554597,2.261,5683120,2.283,2728669,2.283,10504042,2.339,2812117,2.451,11966532,2.473,3280375,2.541,2973905,2.328,787116,2.764,2045301,2.865,551933,2.887,14078576,2.910,4198912,2.910,7866625,2.921,255248,2.977,2180905,3.055,8795259,3.111,205847,3.133,13386,3.189,1198551,3.223,193300,3.223,3500712,3.279,7294813,3.268,1760434,3.380,2213320,3.368,6669380,3.469,2262708,3.547,2153046,3.648,6127793,3.603,6113850,3.738,11634597,3.771,5205294,3.816,6924161,3.827,12641501,3.861,6734320,3.905,5617799,4.095,21838643,4.196,12788478,4.308,10846259,4.811,8877768,5.225,1566685
!,!,MZ002H-Pool08-P003C4-S036-T00,MZ002H-Pool08-P003C4-S036-T00.d,Sample,,5/9/2016 6:06 PM,,,,,1.017,1001011,1.073,3905989,1.140,4371154,1.577,2038323,1.543,649877,1.588,791864,1.644,1371723,1.655,2269209,1.845,3072267,1.800,2535276,1.912,5432324,2.002,1219807,2.046,9383397,2.158,1770920,2.214,163238,2.281,2414570,2.259,2547148,2.214,2619971,2.259,5339048,2.281,2378084,2.293,9608600,2.337,2587380,2.449,11025645,2.472,3017567,2.539,2673175,2.315,810096,2.762,1813109,2.863,495768,2.885,12681473,2.919,3695088,2.908,7017529,2.919,226407,2.975,2036251,3.053,7567128,3.109,206624,3.143,5099,3.199,1046319,3.232,169562,3.221,3212430,3.277,6391468,3.277,1650904,3.389,1890714,3.378,5997263,3.467,1872232,3.568,1829434,3.646,5053262,3.613,6093000,3.736,9283287,3.769,4302475,3.825,6076983,3.836,11374880,3.870,5807760,3.903,5753683,4.105,20643805,4.194,12366587,4.306,9851343,4.821,8954445,5.223,1286319
!,!,MZ002H-Pool08-P003C1-S033-T12,MZ002H-Pool08-P003C1-S033-T12.d,Sample,,5/9/2016 8:41 PM,,,,,1.030,997285,1.075,4210795,1.142,4496133,1.567,2030037,1.545,711916,1.590,785027,1.634,1572756,1.657,2393631,1.836,2981608,1.780,2670972,1.914,5207604,2.003,1210741,2.048,9199565,2.160,1695702,2.216,129787,2.272,2384682,2.250,2216802,2.216,2469481,2.261,5398715,2.283,2594742,2.294,10141030,2.339,2808521,2.451,11564473,2.473,3034957,2.529,3313674,2.317,996990,2.764,1931378,2.865,523552,2.887,9941240,2.910,3942397,2.910,7531290,2.921,244608,2.977,2143152,3.055,8305446,3.111,224673,3.133,3522,3.189,1036362,3.223,188995,3.223,3223491,3.279,6872587,3.268,1600443,3.379,1684958,3.368,6083762,3.469,1940001,3.558,1979038,3.648,5459126,3.614,5993709,3.737,5401344,3.771,5005782,3.827,6469014,3.838,12004336,3.860,6182259,3.905,6015768,4.095,21887741,4.196,12614611,4.308,10566297,4.811,8576815,5.225,1158755
!,!,MZ002H-Pool08-P003C2-S034-T12,MZ002H-Pool08-P003C2-S034-T12.d,Sample,,5/9/2016 11:15 PM,,,,,1.019,1048874,1.075,3652614,1.142,4322938,1.578,1520059,1.545,755269,1.590,811605,1.646,1476228,1.657,1924260,1.847,2694887,1.802,2127871,1.914,5062131,1.992,1205908,2.048,9399277,2.160,1263350,2.216,178659,2.272,2195471,2.261,1516819,2.216,2329619,2.261,5030341,2.283,2295799,2.283,9226618,2.339,2416170,2.451,10219347,2.473,2764898,2.529,2453957,2.317,599708,2.764,1564352,2.865,441577,2.887,8500434,2.910,3080313,2.910,6290634,2.921,194145,2.977,1660206,3.055,6356502,3.111,435634,3.145,7177,3.189,754593,3.223,191185,3.223,2729264,3.279,5160999,3.268,1314702,3.379,1268818,3.368,4735606,3.469,1179889,3.558,1117977,3.648,3475741,3.614,3253050,3.737,5127153,3.771,3770335,3.827,4087054,3.838,9084274,3.860,3758348,3.905,4433941,4.095,19293965,4.185,10593200,4.308,8339792,4.811,6571350,5.225,1324893
!,!,MZ002H-Pool08-P003C3-S035-T12,MZ002H-Pool08-P003C3-S035-T12.d,Sample,,5/10/2016 1:50 AM,,,,,1.022,1033885,1.066,3701099,1.145,4522058,1.570,1950632,1.547,798966,1.592,841473,1.637,2176843,1.659,2619610,1.849,2952836,1.805,2215596,1.916,5653166,1.995,1160050,2.051,9255473,2.162,1587205,2.218,194882,2.274,2208682,2.252,2340131,2.218,2420028,2.263,5525757,2.286,2540617,2.286,10173572,2.341,2557895,2.453,11582021,2.476,3192188,2.532,2935470,2.330,798429,2.767,1885712,2.867,511308,2.890,9693478,2.912,3803198,2.912,7028978,2.923,224675,2.979,2174759,3.057,8120885,3.113,311250,3.147,2186,3.192,1025651,3.225,170022,3.225,3469653,3.270,6604736,3.270,1575198,3.382,2026715,3.371,5350790,3.471,1843680,3.550,1758450,3.650,5020139,3.605,5089369,3.729,60953,3.773,4908959,3.818,5302822,3.829,10439369,3.863,5673018,3.896,5191163,4.098,20640574,4.187,11620865,4.299,9053886,4.814,7273696,5.216,1251916
!,!,MZ002H-Pool08-P003C4-S036-T12,MZ002H-Pool08-P003C4-S036-T12.d,Sample,,5/10/2016 4:25 AM,,,,,1.020,1053466,1.064,3799242,1.143,4746748,1.568,2076885,1.545,835634,1.590,933501,1.635,1387407,1.657,2353208,1.847,3329251,1.836,2228765,1.914,6044853,1.993,1248546,2.049,8970393,2.161,1739639,2.216,188449,2.272,2311793,2.250,2143345,2.216,2289983,2.261,5237447,2.284,2693848,2.284,10072749,2.339,2664788,2.451,11843841,2.463,3272523,2.530,2873028,2.317,746592,2.753,2062893,2.865,528010,2.888,8825620,2.910,3909391,2.910,7370893,2.921,239895,2.977,1992597,3.055,8238373,3.111,416954,3.134,1846,3.190,1003473,3.223,240280,3.223,2881772,3.279,6615279,3.268,1381217,3.391,2090305,3.369,5411539,3.469,1646257,3.559,1791154,3.648,4784495,3.604,6256741,3.727,5709,3.771,4809038,3.827,5619212,3.827,10739061,3.861,6532954,3.894,5554462,4.096,21383948,4.185,12362528,4.308,9449140,4.812,9008442,5.214,1742590
