Sample,,,,,,,DIGITOXIN Results,,DIGOXIN Results,,IS_SPARTEINE Results,,CIMETIDINE Results,,ATENOLOL Results,,FENSPIRIDE HYDROCHLORIDE Results,,NALOXONE HYDROCHLORIDE Results,,PIDOTIMOD Results,,ERGONOVINE MALEATE Results,,ROPINIROLE HYDROCHLORIDE Results,,HYOSCYAMINE Results,,THIABENDAZOLE Results,,ESZOPICLONE Results,,IS_EMETINE Results,,LOFEXIDINE  HYDROCHLORIDE Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,METHYSERGIDE MALEATE Results,,IS_SULFAMETHOXAZOLE Results,,PYRIMETHAMINE Results,,TAMSULOSIN HYDRCHLORIDE Results,,NEFOPAM Results,,VENLAFAXINE HYDROCHLORIDE Results,,IS_EYTHROMYCINE Results,,METHOCARBAMOL Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,SPIPERONE Results,,PENTOXIFYLLINE Results,,CYCLOPHOSPHAMIDE Results,,DIPHENYLPYRALINE HYDROCHLORIDE Results,,LOXAPINE SUCCINATE Results,,ORPHENADRINE CITRATE Results,,PERICIAZINE Results,,DULOXETINE HYDROCHLORIDE Results,,CARVEDILOL Results,,ERGOTAMINE TARTRATE Results,,TRIHEXYPHENIDYL HYDROCHLORIDE Results,,METOLAZONE Results,,ANAGRELIDE HYDROCHLORIDE Results,,INDAPAMIDE Results,,PHENYTOIN SODIUM Results,,RAMIPRIL Results,,METAXALONE Results,,TERBINAFINE HYDROCHLORIDE Results,,CARISOPRODOL Results,,OXETHAZAINE Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BETAMETHASONE ACETATE Results,,WARFARIN Results,,ARTEMISININ Results,,VALSARTAN Results,,CELECOXIB Results,,SULFINPYRAZONE Results,,OXAPROZIN Results,,BETAMETHASONE VALERATE Results,,MEGESTROL ACETATE Results,,DANAZOL Results,,NATEGLINIDE Results,,IS_IPRIFLAVONE Results,,MEVASTATIN Results,,ITRACONAZOLE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool18-P008A2-S078-T00,MZ002H-Pool18-P008A2-S078-T00.d,Sample,,5/21/2016 8:02 PM,,,,,1.086,1845659,1.120,3905451,1.131,2202200,1.221,1934784,1.209,1339131,1.254,56635,1.489,1931844,1.612,541847,1.702,6075,1.724,3873050,1.836,214169,2.015,765189,1.881,1406115,1.959,491506,2.004,4879463,2.160,1468787,2.172,1233380,2.205,2930809,2.227,1242409,2.227,4416530,,,2.485,1605579,2.462,175173,2.563,2343676,2.630,1888436,2.731,3700612,2.753,1329766,2.798,2002647,2.887,425445,2.831,558205,2.865,102350,2.831,420543,2.955,33034,2.966,120121,2.977,4738926,3.201,740063,3.134,890581,3.201,735936,3.324,295068,3.402,8072281,3.447,1010264,3.447,320440,3.704,342383,3.805,3319453,3.816,1312348,3.838,2201661,4.118,384525,4.151,11064467,4.185,832584,4.364,2820308,4.431,703752,4.398,1156202,4.453,8756636,4.666,569835,4.632,5001265,4.744,3207470,4.744,1235916,4.744,3710130,4.867,785523,5.013,101848,5.169,1814461
!,!,MZ002H-Pool18-P008A3-S079-T00,MZ002H-Pool18-P008A3-S079-T00.d,Sample,,5/21/2016 10:37 PM,,,,,1.087,1877953,1.109,3695236,1.131,2108182,1.221,1856494,1.210,1352367,1.254,59469,1.489,1824868,1.612,509034,,,1.724,3636938,1.836,210730,2.026,828773,1.870,1373792,1.959,480671,2.004,4769326,2.160,1438678,2.160,1194106,2.194,2742138,2.228,1164275,2.239,4079811,,,2.485,1936533,2.462,154713,2.563,2132993,2.630,1847263,2.731,3623745,2.753,1300672,2.798,1970501,2.888,418209,2.832,543111,2.865,105121,2.832,395043,2.943,30654,2.977,115955,2.977,4654216,3.201,678335,3.134,863942,3.201,674148,3.324,267991,3.402,7797654,3.447,929683,3.436,367355,3.704,314486,3.805,3127786,3.816,1294728,3.850,2266698,4.118,414604,4.152,11092415,4.185,824005,4.364,2814341,4.431,711717,4.398,1159770,4.454,8605185,4.666,568448,4.633,5107312,4.745,3175208,4.745,1237047,4.745,4039517,4.868,750559,5.013,119424,5.170,1819844
!,!,MZ002H-Pool18-P008A4-S080-T00,MZ002H-Pool18-P008A4-S080-T00.d,Sample,,5/22/2016 1:11 AM,,,,,1.089,1846025,1.111,3964248,1.122,2129641,1.223,1776216,1.212,1409312,1.245,55389,1.491,2063287,1.614,544459,1.614,6544,1.726,4187869,1.838,238018,2.017,814591,1.883,1484984,1.961,509861,2.006,5374288,2.162,1600769,2.162,1317426,2.196,3281574,2.218,1313562,2.241,4706855,,,2.487,1281563,2.464,194684,2.565,2525696,2.632,2058820,2.722,4038338,2.755,1392102,2.789,2121523,2.878,458847,2.822,579867,2.856,108612,2.834,388557,2.945,19948,2.968,100430,2.979,4756301,3.203,814576,3.124,879314,3.203,811543,3.326,295816,3.404,7731005,3.438,1045360,3.438,558532,3.706,334368,3.796,3057182,3.818,1254256,3.840,2098127,4.120,470216,4.154,10787055,4.187,854359,4.366,2575303,4.433,654991,4.400,1086313,4.444,8011008,4.668,542851,4.635,5190421,4.746,2999758,4.746,1124705,4.746,3902871,4.870,813797,5.015,96420,5.172,1701745
!,!,MZ002H-Pool18-P008A1-S077-T12,MZ002H-Pool18-P008A1-S077-T12.d,Sample,,5/22/2016 3:46 AM,,,,,1.097,1891172,1.108,3599012,1.130,2183531,1.220,1608203,1.208,1241629,1.253,46925,1.488,2214182,1.611,667210,1.678,5932,1.723,5075267,1.835,290608,2.092,1096055,1.880,1680443,1.958,627540,2.003,7072650,2.159,1994682,2.159,2233292,2.204,5207760,2.226,1942065,2.238,6653972,,,2.484,1785927,2.461,340751,2.573,1051082,2.640,2909978,2.719,6282688,2.763,1884435,2.797,3200027,2.886,593484,2.830,880539,2.864,97971,2.842,552057,2.931,16084,2.965,112736,2.976,6015233,3.200,1320300,3.121,1053623,3.200,1318099,3.323,345195,3.401,8054017,3.446,932640,3.434,1141504,3.703,284530,3.804,3984854,3.815,1254315,3.848,2472673,4.117,333317,4.150,11798305,4.184,290421,4.363,2632883,4.430,878698,4.396,1083114,4.452,7919583,4.665,561713,4.631,5078289,4.743,2928536,4.743,1160715,4.743,4279367,4.866,588310,5.012,207481,5.168,1937322
!,!,MZ002H-Pool18-P008A2-S078-T12,MZ002H-Pool18-P008A2-S078-T12.d,Sample,,5/22/2016 6:21 AM,,,,,1.109,1749686,1.120,3536845,1.132,2017982,1.221,1618795,1.221,1324593,1.255,49737,1.501,1969105,1.613,603134,1.702,7770,1.724,4515465,1.836,242886,2.071,1072831,1.881,1468370,1.959,586698,2.004,6249265,2.161,1620165,2.161,1758285,2.205,3765009,2.228,1475653,2.239,5450713,,,2.485,1922544,2.474,280875,2.586,398619,2.631,2336442,2.720,5084870,2.765,1663572,2.787,2736381,2.888,536260,2.832,732182,2.866,77035,2.843,576285,2.933,16613,2.977,114479,2.977,5250861,3.201,1172698,3.123,951423,3.201,1190079,3.324,334714,3.397,7664619,3.447,979499,3.447,1099355,3.693,286809,3.794,3732514,3.816,1221548,3.850,2449102,4.118,259035,4.152,10686873,4.186,236225,4.365,2372151,4.432,758481,4.398,1003978,4.454,7198703,4.667,540751,4.633,4736975,4.745,2442797,4.745,1092361,4.745,3938858,4.868,566002,5.013,188504,5.170,1763951
!,!,MZ002H-Pool18-P008A3-S079-T12,MZ002H-Pool18-P008A3-S079-T12.d,Sample,,5/22/2016 8:56 AM,,,,,1.098,1729801,1.109,3022298,1.131,1823346,1.221,1359550,1.209,1125227,1.254,42796,1.489,1893150,1.612,566590,1.702,4473,1.724,4257306,1.836,205543,2.093,767849,1.881,1507898,1.959,591391,2.004,6391742,2.160,1739307,2.160,2063585,2.194,4259522,2.227,1630778,2.239,5737549,,,2.485,2408042,2.462,227214,2.574,1128160,2.630,2460728,2.720,5192357,2.753,1713474,2.787,2751498,2.887,538337,2.831,705561,2.865,82013,2.843,537873,2.921,11507,2.954,110712,2.977,5336019,3.201,1167561,3.122,998521,3.201,1142501,3.324,332138,3.391,7725946,3.436,878411,3.436,696230,3.704,259604,3.794,3274043,3.816,1164431,3.849,2736662,4.118,292096,4.152,11195190,4.185,305942,4.364,2430382,4.431,838107,4.398,1084864,4.454,7882917,4.666,523728,4.633,4746522,4.744,2844131,4.744,1132491,4.744,4424990,4.867,515655,5.013,220557,5.158,1873149
!,!,MZ002H-Pool18-P008A4-S080-T12,MZ002H-Pool18-P008A4-S080-T12.d,Sample,,5/22/2016 11:30 AM,,,,,1.097,1973354,1.108,4055385,1.130,2459829,1.220,1540467,1.209,1052412,1.242,41341,1.488,2428490,1.611,780396,1.690,8251,1.723,5870170,1.835,324552,2.115,1077317,1.880,2515364,1.958,678202,2.003,7485010,2.159,2589584,2.159,2627310,2.204,6919362,2.226,2736881,2.226,9370758,,,2.596,7101,2.473,469000,2.573,595508,2.640,4246420,2.719,8438152,2.763,2440417,2.786,4144471,2.886,813454,2.831,1107791,2.864,164181,2.831,640018,2.920,25961,2.965,158498,2.976,7404860,3.200,1545570,3.121,1289940,3.200,1543149,3.323,422394,3.396,9726150,3.435,1055639,3.435,1547166,3.703,293491,3.804,4173316,3.815,1457642,3.848,2658360,4.117,406626,4.151,13979232,4.184,96208,4.363,3276226,4.430,1072037,4.397,1451392,4.453,10311417,4.665,679885,4.632,6200773,4.743,2913856,4.743,1431254,4.743,5230587,4.866,876404,5.012,268574,5.168,2348309
!,!,MZ002H-Pool18-P008B1-S081-T00,MZ002H-Pool18-P008B1-S081-T00.d,Sample,,5/22/2016 2:05 PM,,,,,1.097,1440125,1.119,2989277,1.130,1802485,1.220,1547454,1.209,1149521,1.253,50080,1.488,1333872,1.611,396089,1.690,6854,1.723,2946298,1.835,153977,1.958,419194,1.869,1092339,1.958,423250,2.003,3666876,2.159,955859,2.159,958402,2.193,2036371,2.227,892700,2.227,3150428,,,2.484,1560392,2.461,120999,2.562,1581080,2.629,1354224,2.719,2816486,2.752,1021138,2.797,1454308,2.887,292023,2.831,376046,2.864,71277,2.831,233018,2.954,33171,2.976,92938,2.976,3254933,3.200,489187,3.121,691968,3.200,487436,3.323,207548,3.401,6238671,3.446,777267,3.446,193052,3.703,270879,3.793,1809682,3.815,1093782,3.837,1242488,4.117,315120,4.151,8962694,4.184,517012,4.363,2136156,4.430,500714,4.397,903277,4.453,7242612,4.665,386814,4.632,3819573,4.743,2134299,4.743,989794,4.743,2954645,4.866,483575,5.012,66929,5.169,1243315
!,!,MZ002H-Pool18-P008B2-S082-T00,MZ002H-Pool18-P008B2-S082-T00.d,Sample,,5/22/2016 4:40 PM,,,,,1.089,1477432,1.111,3237695,1.122,1858607,1.223,1723982,1.212,1327022,1.257,51137,1.492,1359347,1.615,405196,1.626,16513,1.726,3124459,1.838,147571,1.961,388850,1.872,1132209,1.961,432874,2.006,3549106,2.163,998659,2.163,1014395,2.196,2193681,2.219,974105,2.230,3305982,2.331,2464,2.476,1523558,2.465,128481,2.565,1487720,2.633,1417726,2.722,3082036,2.756,1122813,2.789,1548158,2.879,295030,2.823,401039,2.856,79975,2.834,234831,2.946,30191,2.979,83665,2.968,3287204,3.203,532698,3.125,744759,3.203,524564,3.315,223168,3.404,6775304,3.438,898953,3.438,74279,3.695,312679,3.796,1818679,3.818,1179936,3.841,1262902,4.120,282238,4.154,9013118,4.187,451869,4.366,2222874,4.434,454422,4.400,964275,4.445,7704927,4.668,415176,4.635,3903641,4.736,2047038,4.747,1021745,4.747,2875237,4.870,396145,5.015,53022,5.172,1193218
!,!,MZ002H-Pool18-P008B3-S083-T00,MZ002H-Pool18-P008B3-S083-T00.d,Sample,,5/22/2016 7:15 PM,,,,,1.088,1390996,1.110,3116695,1.132,1809838,1.222,1554456,1.211,1048764,1.244,47290,1.490,1323802,1.613,358800,1.613,10844,1.725,2904716,1.837,136951,1.915,425152,1.871,1070387,1.960,414680,2.005,3386274,2.161,923413,2.161,946553,2.195,2018485,2.217,868032,2.229,3072753,,,2.475,1521429,2.463,113226,2.564,1557436,2.631,1372517,2.721,2867233,2.754,1043986,2.799,1481178,2.877,287594,2.821,355558,2.855,68777,2.833,203872,2.944,28428,2.978,80173,2.978,3190377,3.202,455806,3.123,702133,3.202,464131,3.325,205867,3.392,6528570,3.437,842115,3.437,68539,3.694,296271,3.795,1746268,3.817,1131858,3.839,1219869,4.119,272184,4.153,8364278,4.186,524728,4.365,2078107,4.432,414911,4.399,923809,4.443,7427760,4.667,369464,4.634,3812573,4.745,2048262,4.745,1009425,4.745,2858226,4.868,430944,5.003,48862,5.170,1228641
!,!,MZ002H-Pool18-P008B4-S084-T00,MZ002H-Pool18-P008B4-S084-T00.d,Sample,,5/22/2016 9:49 PM,,,,,1.089,1582588,1.111,3907665,1.122,2188556,1.223,1730572,1.212,1412102,1.245,48666,1.491,1722494,1.614,484360,,,1.726,3841804,1.838,192612,2.017,705383,1.872,1420060,1.961,495010,2.006,4610702,2.163,1198225,2.163,1217775,2.196,2735181,2.230,1211732,2.230,4241707,,,2.487,1192306,2.465,189444,2.565,2189172,2.632,1809414,2.722,3768299,2.755,1354823,2.789,2029953,2.878,401848,2.834,479327,2.856,88997,2.834,309618,2.946,24833,2.968,85265,2.968,4269399,3.203,681938,3.125,865840,3.203,692091,3.326,260903,3.393,7458783,3.438,956790,3.438,185421,3.695,299287,3.796,1920995,3.818,1265452,3.840,1507394,4.109,416115,4.143,10022764,4.187,668152,4.366,2426651,4.433,589458,4.400,1084974,4.445,8234478,4.668,498531,4.635,4583197,4.735,2393006,4.747,1139184,4.747,3319064,4.870,608328,5.015,65921,5.160,1523147
!,!,MZ002H-Pool18-P008B1-S081-T12,MZ002H-Pool18-P008B1-S081-T12.d,Sample,,5/23/2016 12:24 AM,,,,,1.099,1401734,1.121,3133745,1.132,1916360,1.222,1914372,1.222,1152434,1.255,49830,1.490,1208697,1.613,420400,1.535,19704,1.725,3202758,1.837,147809,1.949,439115,1.871,1116622,1.960,457962,2.005,3832457,2.161,791174,2.161,932488,2.195,1948332,2.217,854585,2.240,3067496,,,2.475,1443735,2.463,118113,2.564,1507903,2.620,1358464,2.721,2733788,2.754,971573,2.788,1481731,2.877,277928,2.821,349462,2.855,76075,3.135,932,2.933,30031,2.978,85862,2.967,3130561,3.202,431069,3.123,655945,3.202,439972,3.325,192861,3.403,5563001,3.437,666791,3.437,135475,3.694,225703,3.795,1411057,3.817,1061078,3.839,1661939,4.108,360261,4.153,9304047,4.153,0,4.365,2066000,4.432,498480,4.399,895191,4.443,7334013,4.667,328932,4.634,3777519,4.745,0,4.745,1023420,4.745,3270511,4.868,543129,5.014,71722,5.159,1090646
!,!,MZ002H-Pool18-P008B2-S082-T12,MZ002H-Pool18-P008B2-S082-T12.d,Sample,,5/23/2016 2:59 AM,,,,,1.086,1549593,1.109,3183423,1.131,1882145,1.220,1669189,1.209,1181539,1.254,51686,1.489,1107816,1.612,434229,,,1.724,3231182,1.836,113164,1.858,460676,1.869,1121396,1.959,431019,2.004,3795873,2.160,888576,2.160,975701,2.194,2272391,2.216,968716,2.227,3380502,,,2.485,1567505,2.462,121792,2.585,35663,2.630,1442637,2.719,2946167,2.753,1027405,2.787,1564036,2.876,294443,2.820,419358,2.854,84738,2.831,199298,2.943,31217,2.977,83331,2.966,3552107,3.200,499015,3.122,768170,3.200,506154,3.323,225426,3.391,7160649,3.447,838800,3.435,31541,3.693,323654,3.793,1787233,3.816,1267957,3.838,1516330,4.106,288898,4.151,10572108,4.151,0,4.364,2599746,4.431,314763,4.397,782580,4.442,8678719,4.666,262677,4.632,4133171,4.733,0,4.744,1140616,4.744,3664228,4.867,384445,5.001,37758,5.169,722744
!,!,MZ002H-Pool18-P008B3-S083-T12,MZ002H-Pool18-P008B3-S083-T12.d,Sample,,5/23/2016 5:33 AM,,,,,1.084,1471250,1.107,2903453,1.129,1675709,1.219,1516945,1.208,1100937,1.252,50361,1.487,1023295,1.610,376550,1.644,13394,1.722,2829702,1.834,100333,1.935,380971,1.868,1026604,1.957,412849,2.002,3574851,2.158,804134,2.158,961549,2.192,2105733,2.225,869596,2.225,3097956,,,2.483,1470708,2.460,119655,2.572,152978,2.628,1348068,2.718,2889170,2.751,1012055,2.785,1474584,2.885,275605,2.830,382044,2.852,69618,2.830,201687,2.941,30222,2.975,81638,2.975,3203908,3.199,489251,3.120,680962,3.199,487122,3.322,195602,3.400,6364930,3.445,861461,3.445,33353,3.691,308284,3.792,1705386,3.814,1149343,3.848,1454075,4.116,96759,4.150,9522645,4.161,0,4.362,2245139,4.429,290920,4.396,937023,4.452,7436677,4.664,274910,4.631,3916133,4.731,0,4.742,980752,4.742,3513109,4.865,401136,5.011,32053,5.167,602925
!,!,MZ002H-Pool18-P008B4-S084-T12,MZ002H-Pool18-P008B4-S084-T12.d,Sample,,5/23/2016 8:08 AM,,,,,1.107,2019418,1.118,3788113,1.141,2380205,1.219,1652958,1.219,1244733,1.252,44988,1.499,1964618,1.610,699168,1.700,6603,1.722,5322426,1.834,306514,2.080,1482729,1.879,2206533,1.968,711659,2.002,7192953,2.170,1532500,2.170,2358161,2.203,5369716,2.226,2226106,2.226,7513318,2.338,7066,2.483,669900,2.461,439884,2.572,0,2.628,3088430,2.718,7296385,2.763,2377681,2.785,3569217,2.886,608549,2.830,857413,2.863,106966,2.841,553040,3.053,4802,2.964,82768,2.975,6177559,3.199,1389704,3.121,1093982,3.199,1387011,3.322,334020,3.400,8355234,3.434,1033093,3.445,684287,3.702,274478,3.803,2335302,3.814,1358146,3.848,2268563,4.105,314477,4.150,12415842,4.161,0,4.362,2836224,4.429,725833,4.396,1057793,4.441,9044712,4.664,537256,4.631,5191027,4.754,0,4.743,1266147,4.743,4272466,4.866,590127,5.011,138657,5.168,1718246
!,!,MZ002H-Pool18-P008C1-S085-T00,MZ002H-Pool18-P008C1-S085-T00.d,Sample,,5/23/2016 10:43 AM,,,,,1.097,1550983,1.119,3282833,1.130,2034501,1.220,1750545,1.220,1347308,1.253,49528,1.488,1701873,1.611,443198,1.701,10555,1.723,3568465,1.835,163797,2.014,710626,1.869,1306225,1.958,491338,2.003,4411832,2.159,1236281,2.159,1216719,2.193,2478032,2.227,1101936,2.227,3815402,,,2.484,1231580,2.461,172271,2.562,1998192,2.629,1660155,2.719,3557080,2.752,1284835,2.786,1839807,2.875,343497,2.831,425318,2.853,80604,2.831,310102,2.942,25191,2.965,83831,2.965,3850336,3.200,651860,3.121,757104,3.200,649317,3.323,227120,3.398,6763030,3.435,937297,3.435,97947,3.692,299914,3.793,1780587,3.815,1261765,3.837,1579987,4.106,356447,4.139,10085596,4.184,657507,4.363,2404641,4.430,507051,4.397,1076238,4.441,8014246,4.665,444367,4.632,4276177,4.732,2510691,4.743,1067977,4.743,3000700,4.866,549343,5.012,76771,5.157,1298097
!,!,MZ002H-Pool18-P008C1-S085-T12,MZ002H-Pool18-P008C1-S085-T12.d,Sample,,5/23/2016 9:02 PM,,,,,1.098,1614428,1.109,3360168,1.131,2013378,1.221,1321756,1.210,1053615,1.255,33000,1.489,1778002,1.612,550173,1.691,5404,1.724,4256828,1.836,259104,2.116,1000729,1.881,1736943,1.959,651387,2.004,6604733,2.161,1796830,2.161,2612901,2.194,4448299,2.217,1806037,2.239,5905069,,,2.485,503294,2.474,454343,2.586,0,2.630,2344944,2.720,6636289,2.753,1923010,2.787,2715221,2.888,438671,2.832,784797,2.854,86547,2.832,471909,3.044,903,2.955,74623,2.977,4468212,3.201,1275615,3.123,845987,3.201,1271452,3.324,268689,3.395,6838231,3.436,1031110,3.436,445581,3.693,252765,3.805,1660953,3.816,1114070,3.839,1680892,4.107,245105,4.141,9951930,4.297,0,4.364,2028650,4.420,489276,4.398,959918,4.443,7106455,4.655,393045,4.633,3610978,4.823,0,4.745,916857,4.733,3159162,4.868,450023,5.013,85851,5.159,1060449
!,!,MZ002H-Pool18-P008C2-S086-T12,MZ002H-Pool18-P008C2-S086-T12.d,Sample,,7/29/2016 3:49 AM,,,,,1.265,3014570,1.187,8006437,1.187,4057173,1.299,2593114,1.355,256338,1.310,125049,1.579,4214699,1.713,1074032,,,1.881,7353288,1.970,904839,1.713,3111011,2.194,4120438,2.048,1483428,2.116,13873383,2.283,4479176,2.283,5997286,2.373,10736377,2.339,4971321,2.585,8915851,2.485,12900,2.585,2120541,2.585,1133873,2.988,0,2.753,5644519,2.809,13354417,2.887,4514210,3.178,5501803,3.245,907887,3.156,1550168,2.999,153840,3.033,1186800,3.089,27575,3.066,275650,3.178,9943481,3.324,3571745,3.257,1809573,3.324,3593919,3.458,1321990,3.503,15248590,3.570,1825382,3.637,1110261,3.805,787324,3.950,4573679,3.939,2754061,3.961,5867393,4.219,795167,4.263,16697375,,,4.442,4965484,4.532,1806642,4.465,2282169,4.554,14462919,4.756,988481,4.722,8305069,4.834,0,4.834,2203166,4.845,8638252,4.968,981252,5.091,200398,5.237,3545805
!,!,MZ002H-Pool18-P008C3-S087-T12,MZ002H-Pool18-P008C3-S087-T12.d,Sample,,7/29/2016 6:23 AM,,,,,1.267,2876675,1.178,8671388,1.189,3580120,1.301,2247681,1.312,177625,1.312,121237,1.581,3636953,1.715,912532,,,1.883,6763994,1.972,732930,1.704,2921613,2.196,3451580,2.050,1407799,2.118,13030056,2.274,3377675,2.274,5154665,2.375,9129408,2.330,4225959,2.610,7615786,2.475,10628,2.576,2367795,2.576,866741,2.956,0,2.755,4497278,2.811,10741683,2.889,3813428,3.169,4712731,3.236,776746,3.169,1309057,3.001,245069,3.035,921047,2.979,1316,3.068,220351,3.180,8547239,3.314,3100274,3.259,1597491,3.314,3112086,3.449,1142865,3.505,13905576,3.572,1747677,3.639,770213,3.807,752887,3.952,4053956,3.941,2538695,3.963,5464398,4.221,863203,4.265,15628139,4.288,0,4.444,4594439,4.534,1564972,4.455,2074565,4.556,13437034,4.757,821845,4.724,7877634,4.836,0,4.825,1987502,4.847,7991223,4.959,808391,5.093,196739,5.216,3172402
!,!,MZ002H-Pool18-P008C4-S088-T12,MZ002H-Pool18-P008C4-S088-T12.d,Sample,,7/29/2016 8:58 AM,,,,,1.267,3165941,1.166,1885559,1.177,4184176,1.301,2401125,1.345,154895,1.301,136306,1.580,4268076,1.714,1264109,1.837,83442,1.871,8506973,1.972,1011472,1.737,2856667,2.195,4297978,2.050,1486232,2.117,14451613,2.285,4366281,2.274,6353260,2.374,11597712,2.341,5375287,2.598,10094673,2.509,124373,2.576,89240,2.576,1346693,2.945,0,2.755,6113714,2.811,13872155,2.889,4504466,3.169,5881377,3.247,998565,3.146,1669401,3.001,279433,3.034,1221429,3.090,26381,3.068,315639,3.180,10910274,3.314,3416672,3.258,1836681,3.314,3451801,3.448,1360680,3.504,14844704,3.560,1761924,3.627,2285284,3.806,748875,3.952,5792681,3.941,2822477,3.963,5581475,4.220,821817,4.265,16697069,4.299,0,4.444,5148876,4.533,2038665,4.455,2312599,4.556,14295112,4.757,957089,4.724,8423118,4.824,0,4.824,2168503,4.847,8741646,4.959,735662,5.093,369684,5.238,3377187
!,!,MZ002H-Pool18-P008C2-S086-T00,MZ002H-Pool18-P008C2-S086-T00.d,Sample,,7/29/2016 2:08 PM,,,,,1.267,2464458,1.178,5935749,1.178,3485735,1.301,2747012,1.278,2676240,1.301,149806,1.580,3597889,1.715,751857,,,1.871,4911027,1.972,432947,1.704,2099151,2.196,1813778,2.050,1075789,2.117,8658604,2.274,2235004,2.274,2364448,2.375,5845493,2.330,2620331,2.565,5894232,,,2.576,2036537,2.576,434923,2.934,2686548,2.744,3157610,2.811,7325556,2.878,3019977,3.180,3406073,3.225,647071,3.147,821329,3.001,165038,3.035,622635,3.057,62484,3.079,183553,3.180,6756289,3.314,1877663,3.258,1204654,3.314,1898191,3.449,853100,3.493,12734415,3.560,1765405,3.650,186086,3.807,754822,3.952,3109194,3.930,2370589,3.952,3882795,4.220,954763,4.254,14591631,4.288,1093616,4.444,4434672,4.534,906640,4.455,2062187,4.556,13188875,4.757,793589,4.724,7039333,4.836,3896110,4.825,2013917,4.836,5889410,4.959,778415,5.093,48002,5.227,2529064
!,!,MZ002H-Pool18-P008C3-S087-T00,MZ002H-Pool18-P008C3-S087-T00.d,Sample,,7/29/2016 4:42 PM,,,,,1.280,2582505,1.190,4409792,1.190,3078881,1.313,2563669,1.235,1042452,1.302,136756,1.582,3176080,1.716,619544,1.671,31126,1.872,4590169,1.962,368263,1.705,2065621,2.186,2317589,2.040,1084897,2.118,8163085,2.275,2037819,2.275,2292707,2.376,5183222,2.331,2335473,2.611,5011554,2.510,1257,2.577,2146868,2.577,421926,2.935,2335495,2.745,2409284,2.812,6610653,2.879,2810359,3.181,2939976,3.237,472366,3.148,671439,3.002,125603,3.036,522844,3.047,64932,3.069,191691,3.170,5435333,3.315,1820380,3.248,1174162,3.315,1839068,3.450,756550,3.494,11964841,3.562,1596233,3.640,415317,3.796,714992,3.953,2756212,3.931,2188923,3.953,4303259,4.210,958484,4.255,13167699,4.289,924205,4.434,4126329,4.524,988058,4.456,1832307,4.546,12231439,4.747,719691,4.714,6179913,4.826,3840529,4.826,1781170,4.837,5613844,4.949,725452,5.083,135794,5.228,2800604
!,!,MZ002H-Pool18-P008C4-S088-T00,MZ002H-Pool18-P008C4-S088-T00.d,Sample,,7/29/2016 7:17 PM,,,,,1.276,2648886,1.175,6048668,1.186,3565223,1.298,2848219,1.276,2371179,1.298,154334,1.578,3738813,1.712,726127,1.567,20536,1.869,5197017,1.958,387375,1.701,2063466,2.193,2720197,2.048,1085679,2.115,8253944,2.272,2208211,2.272,2393209,2.372,5942330,2.327,2674164,2.562,6143926,,,2.574,2193971,2.574,447716,2.932,2885750,2.741,2846531,2.808,7180681,2.876,3019465,3.166,3376015,3.222,666219,3.144,785758,2.999,155726,3.032,582879,3.043,44407,3.077,191658,3.166,6476252,3.312,1909087,3.256,1271021,3.312,1922512,3.446,880742,3.491,13082361,3.558,1694660,3.636,440177,3.804,762883,3.949,3046306,3.927,2424759,3.949,4466815,4.207,1101437,4.252,14589321,4.285,1119975,4.442,4563518,4.520,1102711,4.453,2086031,4.542,13019999,4.744,805923,4.710,6842680,4.822,4070575,4.822,2040188,4.833,5836746,4.956,829695,5.079,114480,5.225,3295004
