Sample,,,,,,,PROCARBAZINE HYDROCHLORIDE Results,,FLUCONAZOLE Results,,IS_SPARTEINE Results,,ATENOLOL Results,,SULPIRIDE Results,,RANITIDINE HYDROCHLORIDE Results,,LEVAMISOLE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,ERGONOVINE MALEATE Results,,ABACAVIR SULFATE Results,,NADOLOL Results,,THIABENDAZOLE Results,,DESVENLAFAXINE SUCCINATE Results,,IS_EMETINE Results,,METHYLPHENIDATE HYDROCHLORIDE Results,,TIMOLOL MALEATE Results,,VILAZODONE HYDROCHLORIDE Results,,IS_CAFFEINE Results,,DABIGATRAN ETEXILATE MESYLATE Results,,IS_YOHIMBINE Results,,TOPOTECAN HYDROCHLORIDE Results,,PITAVASTATIN CALCIUM  Results,,QUINACRINE HYDROCHLORIDE Results,,ROSIGLITAZONE MALEATE Results,,IS_SULFAMETHOXAZOLE Results,,ZOLPIDEM Results,,BAMBUTEROL HYDROCHLORIDE Results,,BISOPROLOL FUMARATE Results,,PRAZOSIN HYDROCHLORIDE Results,,IS_EYTHROMYCINE Results,,ZIPRASIDONE MESYLATE Results,,CHLORMEZANONE Results,,DIPHENYLPYRALINE HYDROCHLORIDE Results,,PROMETHAZINE HYDROCHLORIDE Results,,CARVEDILOL Results,,CAMYLOFINE DIHYDROCHLORIDE Results,,TEGASEROD MALEATE Results,,ANASTROZOLE Results,,NAFRONYL OXALATE Results,,THIOTHIXENE Results,,LINAGLIPTIN Results,,MEFLOQUINE Results,,ZALEPLON Results,,MEBENDAZOLE Results,,OLMESARTAN MEDOXOMIL Results,,MIFEPRISTONE Results,,VORICONAZOLE Results,,IS_MIFEPRISTONE Results,,ROSUVASTATIN CALCIUM Results,,IRBESARTAN Results,,EZETIMIBE Results,,DEFLAZACORT Results,,CELECOXIB Results,,SULFINPYRAZONE Results,,ATORVASTATIN CALCIUM Results,,INDOMETHACIN Results,,BETAMETHASONE VALERATE Results,,IS_IPRIFLAVONE Results,,NORGESTIMATE Results,,LOVASTATIN Results,,ITRACONAZOLE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool21-P001C1-S009-T00,MZ002H-Pool21-P001C1-S009-T00.d,Sample,,5/18/2016 9:55 AM,,,,,,,1.054,598,,,1.132,418,1.367,1098,1.557,674,1.501,320,,,1.680,200,1.725,753,,,2.284,3172,2.049,279,,,1.937,4857,,,,,2.016,6461,2.128,3155,2.128,3155,,,,,2.094,2156,2.116,0,,,2.441,226,2.508,9484,,,2.765,613,3.000,1529,,,2.855,6231,2.955,3466,3.481,293,3.190,8557,,,3.213,3879,3.828,332,3.324,2572,3.705,364,3.291,344,,,,,3.850,3154,,,3.850,2696,,,,,,,4.231,2095,4.443,103287,4.835,488,4.533,1013,4.577,23484,,,4.756,104749,4.991,116489,5.025,0,5.014,467
!,!,MZ002H-Pool21-P001C2-S010-T00,MZ002H-Pool21-P001C2-S010-T00.d,Sample,,5/18/2016 12:30 PM,,,,,1.076,2366666,1.120,2810840,1.143,3820659,1.143,2371076,1.288,19097581,1.277,3426386,1.501,2382822,1.635,1392182,1.624,3101729,1.724,5219269,1.736,1613151,1.859,1088009,1.892,1487261,1.870,4108341,1.903,20856774,1.970,804423,1.970,1314647,2.015,6473579,2.205,1574,2.038,11781,2.362,68284,2.194,769001,2.172,1837388,2.116,32186,2.328,5186699,2.396,5933951,2.496,3549126,2.496,2355352,2.742,225948,2.787,110678,2.809,2296405,2.854,2139557,2.944,528122,3.067,7695118,3.167,66710,3.179,5200395,3.246,4616607,3.279,1100903,3.190,83044,3.279,805471,3.324,2866556,3.559,1948556,3.682,1282884,3.839,3501503,3.771,19460961,3.839,3512904,3.906,1464444,4.040,17724541,4.085,1703524,4.141,8909131,4.443,678496,4.398,1406143,4.532,3564911,4.577,2755465,4.678,687379,4.756,4902512,4.924,1617889,5.024,326832,5.024,72733
!,!,MZ002H-Pool21-P001C3-S011-T00,MZ002H-Pool21-P001C3-S011-T00.d,Sample,,5/18/2016 3:05 PM,,,,,1.076,2133045,1.121,2547575,1.143,3395173,1.143,2138708,1.289,18117384,1.278,3377380,1.501,2157409,1.636,1298085,1.624,3023608,1.725,4743983,1.736,1534083,1.859,1187626,1.893,1313251,1.870,3667650,1.904,20059516,1.960,727767,1.971,1244718,2.016,5914074,2.083,11773,2.105,16066,2.128,4277,2.195,725717,2.172,1783344,2.128,32031,2.329,4850145,2.396,5328725,2.497,3252674,2.497,1336083,2.743,242459,2.788,110080,2.810,2059638,2.855,2036349,2.944,507017,3.079,7400557,3.168,66717,3.179,4717235,3.246,4146215,3.280,1056326,3.179,82555,3.291,707581,3.325,2624328,3.560,1780119,3.683,1197005,3.839,3206389,3.772,18017821,3.839,3239112,3.906,1419127,4.041,16608083,4.096,1528707,4.141,8613953,4.443,597762,4.398,1299862,4.533,3267271,4.577,2459061,4.678,639521,4.756,4767358,4.924,1269010,5.014,308515,5.025,56309
!,!,MZ002H-Pool21-P001C4-S012-T00,MZ002H-Pool21-P001C4-S012-T00.d,Sample,,5/18/2016 5:39 PM,,,,,1.076,1985524,1.121,2201851,1.144,3446819,1.144,2127825,1.289,14906779,1.278,3433798,1.501,2153284,1.636,1963303,1.625,3017758,1.725,4630200,1.736,1454798,1.859,1114070,1.893,1317540,1.871,3607117,1.893,19225468,1.960,598807,1.971,1650430,2.016,4939502,2.128,14256,2.083,21104,2.072,5302,2.184,678145,2.173,1452686,2.117,43248,2.329,4839359,2.396,5889795,2.497,3452859,2.486,2106301,2.743,241015,2.788,103597,2.799,2160013,2.844,2203709,2.945,627043,3.068,7659542,3.168,80147,3.179,4968954,3.247,4481549,3.280,1010282,3.179,80434,3.280,806928,3.325,2831773,3.560,1993549,3.683,986121,3.839,3318104,3.772,18784709,3.839,3331419,3.907,1530295,4.041,17580209,4.086,1378734,4.130,9147464,4.444,631929,4.399,1447278,4.533,3361480,4.578,2705524,4.678,670012,4.757,5023568,4.980,1489095,5.014,303699,5.014,63044
!,!,MZ002H-Pool21-P001C1-S009-T12,MZ002H-Pool21-P001C1-S009-T12.d,Sample,,5/18/2016 8:14 PM,,,,,1.095,2790365,1.128,3550363,1.139,5233305,1.151,3300851,1.285,21156218,1.285,3779798,1.497,3391745,1.654,0,1.620,4840540,1.732,7759140,1.743,3196621,2.101,2142011,1.900,2490903,1.878,7827076,1.911,531064,1.967,894490,1.990,8616,2.012,9449866,2.090,34600,2.258,19592,2.269,12606,2.202,1507601,2.169,3284838,,,2.336,9075747,2.404,11750138,2.504,8628804,2.504,30650,2.750,439912,2.784,190581,2.806,4211428,2.862,3424126,2.940,947798,3.108,11867744,3.175,124741,3.175,8649914,3.243,6406848,3.332,1361611,3.220,2648,3.287,885589,3.332,3359014,3.556,1456859,3.690,1061180,3.847,3361411,3.779,18409259,3.847,3394474,3.914,1947313,4.048,18680529,4.093,1031882,4.137,8554916,4.439,777676,4.395,1460295,4.529,3618357,4.585,2645542,4.674,644887,4.753,3713021,4.988,1511641,5.021,285327,5.021,74742
!,!,MZ002H-Pool21-P001C2-S010-T12,MZ002H-Pool21-P001C2-S010-T12.d,Sample,,5/18/2016 10:49 PM,,,,,1.088,2477339,1.122,3234072,1.144,4423567,1.144,1972346,1.290,21123730,1.278,3994923,1.491,2162777,1.636,0,1.625,3376598,1.726,5376799,1.737,1764483,1.849,104493,1.894,1367573,1.871,4331113,1.905,25012733,1.961,926086,1.983,0,2.006,8135952,2.084,19606,2.062,48265,,,2.196,1054246,2.173,3010027,2.117,0,2.330,5993322,2.397,6637490,2.498,3461301,2.487,2253657,2.744,248741,2.789,102780,2.811,2133611,2.856,1959484,2.945,438967,3.091,6744944,3.169,63660,3.180,4814537,3.236,4038731,3.281,907116,3.180,34473,3.281,574821,3.326,2673877,3.560,1520536,3.684,1238695,3.840,2996892,3.773,17790993,3.840,3002235,3.907,1458934,4.041,16642147,4.086,1573528,4.131,7751805,4.444,455941,4.399,1301107,4.534,3031269,4.578,2440210,4.679,459657,4.757,3330013,4.925,799228,5.015,214951,5.015,23492
!,!,MZ002H-Pool21-P001C3-S011-T12,MZ002H-Pool21-P001C3-S011-T12.d,Sample,,5/19/2016 1:23 AM,,,,,1.086,2282887,1.119,2910475,1.142,4023322,1.142,2066849,1.287,21308787,1.276,3919461,1.500,1985004,1.634,0,1.623,3381751,1.723,5384276,1.735,1803761,1.981,1482579,1.891,1245125,1.869,4156650,1.902,19926017,1.958,900113,1.970,0,2.014,7945323,2.081,18094,2.081,77081,2.193,450,2.193,1155941,2.171,3230764,,,2.327,5934678,2.395,5983397,2.495,3623065,2.484,126037,2.741,280434,2.786,110502,2.808,2183795,2.853,2055204,2.943,504752,3.077,7041190,3.166,69088,3.178,4591975,3.245,4068972,3.289,934142,3.189,65382,3.289,533305,3.323,2704018,3.558,1527210,3.681,1076293,3.838,3020112,3.770,17975148,3.838,3024552,3.905,1498534,4.039,16950815,4.084,1405883,4.128,8413722,4.442,430985,4.397,1397682,4.531,2916935,4.576,2573697,4.677,424322,4.755,3967599,4.923,719942,5.023,218685,5.023,21741
!,!,MZ002H-Pool21-P001C4-S012-T12,MZ002H-Pool21-P001C4-S012-T12.d,Sample,,5/19/2016 3:58 AM,,,,,1.075,2269542,1.120,2273126,1.142,3941296,1.142,3027628,1.287,14245515,1.287,3886789,1.500,2056923,1.657,2704986,1.623,3248352,1.724,5038100,1.735,1723285,1.847,1222420,1.891,1346626,1.869,4251059,1.903,20649471,1.970,611867,1.970,1884359,2.014,5256594,2.082,12086,2.014,74294,2.149,696,2.182,744222,2.171,1743616,2.115,37343,2.328,5897158,2.395,7330534,2.495,4548764,2.484,2668529,2.742,292452,2.786,104179,2.798,2461594,2.853,2587307,2.943,746774,3.088,8043637,3.167,104787,3.178,5334406,3.245,4797266,3.279,1270144,3.178,72889,3.279,929628,3.323,2978677,3.558,2004995,3.681,683552,3.838,3791870,3.771,19911281,3.838,3817502,3.905,1510469,4.039,18671409,4.095,1323134,4.129,9368604,4.442,601597,4.397,1640877,4.531,3608097,4.576,2904727,4.677,613794,4.755,4388296,4.923,1440724,5.024,335885,5.024,65553
!,!,MZ002H-Pool21-P007B1-S069-T00,MZ002H-Pool21-P007B1-S069-T00.d,Sample,,5/19/2016 6:33 AM,,,,,1.086,1935368,1.131,2002367,1.142,2655493,1.142,1775297,1.288,15136575,1.277,2439855,1.489,1417795,1.635,1675219,1.623,2334767,1.724,3253576,1.735,1073620,1.858,923409,1.892,949479,1.870,2626768,1.903,16761905,1.959,537355,1.970,1453628,2.004,4565633,2.104,24490,2.104,23588,2.116,665,2.183,460967,2.172,1271506,2.104,34237,2.328,3303706,2.395,4175964,2.496,2486161,2.485,2030839,2.742,130454,2.787,77149,2.809,1585237,2.854,1494351,2.943,284353,3.078,5936653,3.167,34735,3.178,3647708,3.245,3278522,3.290,576603,3.189,79168,3.290,336304,3.324,1878051,3.559,1114582,3.682,922383,3.838,1551994,3.771,14172800,3.838,1572401,3.905,954991,4.040,13296266,4.084,752701,4.129,7226681,4.442,423169,4.398,919802,4.532,1748269,4.577,1796763,4.677,441792,4.756,2885915,4.979,800524,5.013,234382,5.013,26316
!,!,MZ002H-Pool21-P007B2-S070-T00,MZ002H-Pool21-P007B2-S070-T00.d,Sample,,5/19/2016 9:08 AM,,,,,1.097,1937573,1.131,2119353,1.153,2835871,1.153,1910981,1.288,15248852,1.288,2602508,1.500,1699457,1.645,1459926,1.623,2336114,1.724,3454686,1.735,1087411,1.925,980033,1.903,966057,1.880,2720707,1.903,16831734,1.970,566778,1.970,1463077,2.015,4689464,2.082,21025,2.082,31200,2.283,1192,2.182,469321,2.171,1324936,2.115,34239,2.328,3416069,2.395,4292643,2.496,2670690,2.484,2073482,2.742,127960,2.786,78327,2.809,1612509,2.854,1414195,2.943,263774,3.088,5719662,3.167,27840,3.178,3772568,3.245,3069877,3.279,574922,3.189,83060,3.279,284288,3.323,1912883,3.558,1085944,3.693,959389,3.849,1553829,3.771,14133077,3.849,1555940,3.905,1133218,4.039,12967738,4.095,1232336,4.129,6827124,4.442,422200,4.397,953712,4.532,1759285,4.576,1823238,4.677,430016,4.755,2575430,4.923,781357,5.013,210176,5.013,24572
!,!,MZ002H-Pool21-P007B3-S071-T00,MZ002H-Pool21-P007B3-S071-T00.d,Sample,,5/19/2016 11:42 AM,,,,,1.086,2066252,1.131,1770003,1.153,2626075,1.153,1727688,1.288,12382759,1.288,2376674,1.500,1828522,1.657,1441750,1.623,2416791,1.735,3819122,1.735,1160896,1.970,986834,1.892,1034963,1.881,2929771,1.903,13431871,1.970,660363,1.970,1583420,2.015,5296084,2.171,1417,2.082,58426,2.272,4070,2.183,515644,2.171,1472498,2.116,28408,2.328,3682438,2.395,4924873,2.496,3065671,2.485,4505783,2.742,179461,2.977,70358,2.809,1920004,2.854,1635302,2.943,373137,3.100,6377952,3.167,47847,3.178,4894639,3.245,3602874,3.301,913331,,,3.290,492882,3.324,2485264,3.559,1412614,3.682,1070666,3.838,2020522,3.771,15373984,3.838,2032459,3.905,1186915,4.040,13490354,4.084,1026731,4.129,6867645,4.442,479858,4.398,1031340,4.532,2038131,4.577,1966589,4.677,484238,4.756,3440353,4.979,1039715,5.013,249588,5.024,37504
!,!,MZ002H-Pool21-P007B4-S072-T00,MZ002H-Pool21-P007B4-S072-T00.d,Sample,,5/19/2016 2:17 PM,,,,,1.088,1896584,1.121,2072932,1.144,2796171,1.144,1896954,1.289,14462239,1.278,2407569,1.491,1760502,1.647,1741138,1.625,2325716,1.725,3730973,1.737,1108455,1.960,949533,1.893,1047540,1.871,2898352,1.904,12510159,1.960,620058,1.960,1393132,2.016,4712002,2.039,25197,2.083,46645,,,2.184,494112,2.173,1382606,2.128,40350,2.330,3524465,2.397,4588719,2.497,2900762,2.486,2079221,2.743,165269,2.788,91163,2.811,1802844,2.855,1560943,2.945,338825,3.101,5895049,3.168,45025,3.180,4637319,3.247,3518429,3.303,897590,3.191,69205,3.280,482007,3.325,2370829,3.560,1329336,3.683,1481937,3.840,1781131,3.773,15006906,3.840,1804195,3.907,1090406,4.041,13107167,4.086,1040572,4.130,6911958,4.444,438273,4.399,948771,4.533,1756229,4.578,1815408,4.679,450445,4.757,3076243,4.925,851090,5.014,225776,5.014,22774
!,!,MZ002H-Pool21-P007B1-S069-T12,MZ002H-Pool21-P007B1-S069-T12.d,Sample,,5/19/2016 4:52 PM,,,,,1.087,1755068,1.121,2232290,1.143,2963122,1.143,1929149,1.288,16247574,1.277,2557722,1.490,1196460,1.635,1686317,1.613,2284387,1.725,3638393,1.736,1077249,1.870,911996,1.892,948304,1.870,2912325,1.904,17209612,1.960,543927,1.971,1486001,2.004,4529656,2.239,1611,2.239,2069,,,2.183,475338,2.172,1220889,2.105,33954,2.329,3725388,2.396,4487069,2.496,2826024,2.485,2350254,2.743,127559,2.787,70813,2.810,1698039,2.854,1536703,2.944,329691,3.078,5958477,3.156,47364,3.179,3889304,3.246,3486668,3.279,716903,3.190,81879,3.279,434717,3.324,1940162,3.559,1080170,3.682,508293,3.839,2101005,3.772,14645664,3.839,2113428,3.906,1109574,4.040,15193825,4.085,840045,4.130,6371812,4.443,478968,4.398,1076540,4.532,2280458,4.577,2360144,4.678,424207,4.756,3623833,4.980,175992,5.013,229546,5.025,34194
!,!,MZ002H-Pool21-P007B2-S070-T12,MZ002H-Pool21-P007B2-S070-T12.d,Sample,,5/19/2016 7:26 PM,,,,,1.087,1917534,1.121,2065384,1.143,2872590,1.143,1998170,1.289,15509407,1.277,2586295,1.490,1372473,1.703,0,1.624,2493459,1.725,3865211,1.736,1185008,1.859,999588,1.893,935999,1.870,2836562,1.904,16727587,1.960,601849,1.971,875737,2.005,5104138,2.083,22530,2.072,33204,2.374,10619,2.184,490266,2.172,1479297,2.105,25983,2.329,3762786,2.385,4269987,2.497,3007888,2.486,2025122,2.743,118227,2.788,67052,2.810,1607511,2.855,1326542,2.944,344255,3.090,5462176,3.168,41393,3.179,3758126,3.246,3085252,3.280,609172,3.179,68512,3.280,243511,3.324,2035329,3.559,988122,3.682,484380,3.850,1884089,3.772,12825776,3.850,1897121,3.906,1113260,4.040,13523746,4.085,1002163,4.130,6208174,4.443,427977,4.398,1121420,4.533,1992649,4.577,2142976,4.678,387073,4.756,3406365,4.924,716540,5.014,199403,5.014,12040
!,!,MZ002H-Pool21-P007B3-S071-T12,MZ002H-Pool21-P007B3-S071-T12.d,Sample,,5/19/2016 10:01 PM,,,,,1.087,2391065,1.121,1791420,1.143,2931636,1.143,2238755,1.288,10373049,1.288,2957394,1.501,1882112,1.691,187186,1.624,3176725,1.725,4466648,1.736,1650750,1.993,388583,1.893,1142574,1.881,3847492,1.904,8090781,1.960,832901,1.971,1063234,2.004,6642985,2.083,34713,2.083,34820,2.262,9925,2.183,791015,2.172,2168550,2.161,0,2.329,5213223,2.396,7359385,2.497,3324532,2.485,12336762,2.743,206116,2.787,110549,2.810,2653242,2.855,1887181,2.944,442507,3.123,7706014,3.179,74944,3.179,6852361,3.246,4324465,3.336,1066416,3.559,22715,3.291,401336,3.324,3274679,3.559,1266370,3.682,567310,3.850,2418786,3.772,14238651,3.850,2420865,3.906,1263164,4.040,13468310,4.085,718749,4.130,5736715,4.443,390869,4.398,1020613,4.533,2189741,4.577,1941336,4.678,440899,4.756,3929303,4.924,726598,5.014,234817,5.025,25302
!,!,MZ002H-Pool21-P007B4-S072-T12,MZ002H-Pool21-P007B4-S072-T12.d,Sample,,5/20/2016 12:36 AM,,,,,1.089,2141609,1.122,2190083,1.145,3126044,1.145,1370235,1.290,15940529,1.279,2858661,1.492,1438214,1.648,2130569,1.615,2505843,1.726,3882193,1.738,1273369,1.961,959191,1.894,1053747,1.872,2855944,1.894,12653633,1.961,628765,1.961,1724225,2.006,4643875,2.017,52155,2.353,4647,2.252,1885,2.185,533147,2.163,1458212,2.129,37548,2.331,4028494,2.387,4960603,2.498,3065746,2.487,3167279,2.733,192370,2.778,82657,2.800,1951446,2.845,1857721,2.935,607146,3.102,6937764,3.170,86417,3.170,5108403,3.237,4336176,3.315,1050496,3.483,16531,3.281,620736,3.326,2740980,3.561,1162372,3.684,942744,3.841,2099610,3.774,14655825,3.841,2130241,3.908,1303303,4.042,15282544,4.087,867523,4.132,6924664,4.445,446529,4.400,1078332,4.534,1867811,4.579,2078130,4.669,560326,4.747,3303775,4.926,759513,5.015,228801,5.015,26076
!,!,MZ002H-Pool21-P007C1-S073-T00,MZ002H-Pool21-P007C1-S073-T00.d,Sample,,5/20/2016 7:45 PM,,,,,1.076,1977281,1.121,2072255,1.143,2773094,1.143,1237554,1.277,15863600,1.277,2586474,1.490,1399054,1.635,1589572,1.613,2414649,1.725,3449892,1.725,1135702,1.948,532534,1.881,1052738,1.859,2775132,1.893,16173331,1.960,516183,1.960,1241400,2.004,4455004,2.083,20672,2.004,75486,2.217,1290,2.183,471892,2.161,1240792,2.116,24113,2.318,3511353,2.385,4457057,2.485,2613890,2.485,2044322,2.731,145254,2.776,93683,2.799,1606806,2.843,1488054,2.933,310023,3.078,6316421,3.157,38411,3.179,3724964,3.235,3432602,3.291,489767,3.369,4489,3.268,364871,3.324,1829842,3.559,1245563,3.693,1675801,3.850,2943928,3.772,15076888,3.850,2945342,3.906,1007011,4.040,14252817,4.085,1035697,4.130,8126006,4.443,436735,4.409,947830,4.532,2026329,4.577,1660793,4.667,439008,4.756,4996801,4.980,898983,5.013,171997,5.013,30209
!,!,MZ002H-Pool21-P007C2-S074-T00,MZ002H-Pool21-P007C2-S074-T00.d,Sample,,5/20/2016 10:20 PM,,,,,1.088,1792417,1.133,1806899,1.144,2312042,1.155,1090346,1.290,14882891,1.278,2152152,1.491,1413961,1.636,1626711,1.614,1989120,1.726,2922470,1.737,987400,1.961,828999,1.882,900781,1.871,2375702,1.894,14895902,1.961,522710,1.961,1291118,2.005,4657508,2.084,22446,2.285,2467,2.095,2420,2.184,439904,2.173,1250800,2.129,24571,2.319,3020289,2.386,3727703,2.498,2189953,2.487,1891001,2.733,145074,2.777,77614,2.800,1310901,2.844,1133115,2.934,354069,3.091,4975701,3.158,53923,3.169,3201857,3.236,2612256,3.281,584839,3.572,12026,3.281,433828,3.325,1555829,3.560,1152996,3.695,1340708,3.840,3765823,3.773,13462863,3.840,3771109,3.907,1019444,4.041,11324377,4.086,1670261,4.131,5892481,4.444,565113,4.410,752020,4.522,2061290,4.578,1314537,4.668,373303,4.746,4418924,4.981,1682512,5.015,150703,5.015,133431
!,!,MZ002H-Pool21-P007C3-S075-T00,MZ002H-Pool21-P007C3-S075-T00.d,Sample,,5/21/2016 12:54 AM,,,,,1.086,1888497,1.130,1851423,1.142,2462360,1.142,1558877,1.287,14792740,1.276,2279426,1.488,1509800,1.645,1808657,1.611,2157363,1.723,3147053,1.734,1022826,1.947,800696,1.880,908061,1.869,2434004,1.902,16725971,1.958,522437,1.958,895833,2.003,4151689,2.081,22750,2.070,47246,2.260,7323,2.182,422086,2.171,1242479,2.104,23271,2.327,3077770,2.383,3780117,2.495,2243874,2.484,1761870,2.741,154954,2.786,81829,2.808,1384101,2.842,1300400,2.931,316365,3.088,5228818,3.166,46975,3.166,3275901,3.245,2810462,3.289,619568,3.189,83452,3.278,387615,3.323,1606183,3.558,1060049,3.692,1712716,3.849,2913381,3.770,12780511,3.849,2937892,3.905,1091018,4.039,12440522,4.084,1331612,4.128,6542946,4.441,496395,4.408,805993,4.531,1893884,4.576,1366315,4.676,396959,4.755,4407768,4.978,1438569,5.012,210718,5.012,94889
!,!,MZ002H-Pool21-P007C4-S076-T00,MZ002H-Pool21-P007C4-S076-T00.d,Sample,,5/21/2016 3:29 AM,,,,,1.089,1702032,1.123,1890115,1.145,2475457,1.145,1590667,1.279,13928126,1.279,2293962,1.492,1663702,1.637,1379100,1.615,2111099,1.727,3194566,1.727,1021397,1.950,804053,1.883,937057,1.872,2478482,1.894,15370784,1.961,500911,1.961,1202989,2.006,4060314,2.085,17132,2.073,24735,,,2.185,437700,2.163,1117034,2.118,28880,2.319,3115101,2.387,3930657,2.487,2413047,2.487,1682350,2.733,177226,2.778,79163,2.800,1478986,2.845,1343382,2.935,364703,3.091,5246388,3.158,48590,3.170,3478675,3.237,2822070,3.281,673186,3.472,1617,3.281,416801,3.326,1665737,3.561,1083189,3.684,1805215,3.841,3320284,3.774,13060868,3.841,3325197,3.908,1046209,4.042,12151107,4.087,1263498,4.132,6452571,4.434,532481,4.400,822410,4.523,1999312,4.579,1406793,4.669,415548,4.747,4701218,4.971,1559921,5.015,220464,5.015,111692
!,!,MZ002H-Pool21-P007C1-S073-T12,MZ002H-Pool21-P007C1-S073-T12.d,Sample,,5/21/2016 6:04 AM,,,,,1.075,1738957,1.120,1896586,1.142,2561175,1.142,1584724,1.288,14992242,1.277,2461004,1.489,1056679,1.646,1596850,1.612,2137058,1.724,3201600,1.735,1029696,1.914,610134,1.881,818144,1.870,2452333,1.892,16082903,1.959,457941,1.959,1190073,2.004,4076876,2.082,18408,2.060,48822,2.272,7174,2.183,463137,2.160,1074516,2.105,21873,2.317,3311210,2.384,3985528,2.496,2384743,2.485,1795398,2.731,113940,2.787,72362,2.798,1453735,2.843,1344955,2.932,252340,3.078,5498158,3.167,28796,3.167,3268193,3.234,2980887,3.279,575868,3.167,77100,3.279,220677,3.324,1549030,3.559,959548,3.682,801466,3.850,2979418,3.771,13432309,3.850,2989791,3.906,1079660,4.040,14340313,4.085,947584,4.129,7278635,4.442,394681,4.409,950667,4.532,2361438,4.577,1725126,4.666,355674,4.745,5385736,4.923,684793,5.013,161453,5.013,22908
!,!,MZ002H-Pool21-P007C2-S074-T12,MZ002H-Pool21-P007C2-S074-T12.d,Sample,,5/21/2016 8:39 AM,,,,,1.089,1905421,1.122,2109284,1.144,2808802,1.144,1179775,1.290,16269174,1.279,2564179,1.491,1293874,1.648,1021830,1.614,2273950,1.726,3464140,1.726,1117462,1.961,853853,1.883,873439,1.872,2584531,1.894,12713409,1.961,550173,1.961,1297820,2.006,5280604,2.084,27750,2.084,56017,2.285,867,2.185,478252,2.162,1387545,2.129,19625,2.319,3314144,2.386,3934022,2.498,2299337,2.487,1579943,2.733,78388,2.778,71488,2.800,1356267,2.845,1272758,2.934,273331,3.091,4841312,3.158,49583,3.169,3154737,3.236,2642903,3.281,535242,3.180,62775,3.281,382671,3.326,1575698,3.561,1107311,3.695,716560,3.852,3954210,3.773,13540790,3.852,3994288,3.907,1089534,4.042,11814674,4.087,1525708,4.131,3642064,4.433,516835,4.400,828775,4.523,2284699,4.579,1547414,4.668,387454,4.746,5148941,4.970,1271670,5.015,149974,5.015,52684
!,!,MZ002H-Pool21-P007C3-S075-T12,MZ002H-Pool21-P007C3-S075-T12.d,Sample,,5/21/2016 11:13 AM,,,,,1.087,2136884,1.121,2024416,1.143,2841502,1.143,1939532,1.277,16039506,1.277,2529827,1.490,1465630,1.657,1883729,1.613,2402416,1.725,3446619,1.736,1102747,1.937,991645,1.892,855197,1.870,2691719,1.892,15992196,1.959,558638,1.959,471526,2.004,4742941,2.083,27174,2.083,73318,2.071,3142,2.194,626526,2.161,1597672,2.116,32221,2.317,3388877,2.385,4055448,2.496,2361608,2.485,1858638,2.731,137694,2.776,74521,2.799,1459578,2.843,1479186,2.933,297056,3.078,5362153,3.156,42257,3.168,3256471,3.235,2784377,3.291,695457,3.481,45720,3.280,270505,3.324,1524228,3.548,924915,3.682,858406,3.839,2836132,3.772,12250197,3.839,2839040,3.906,1194235,4.040,12542559,4.085,1244806,4.130,6205303,4.432,309912,4.398,866470,4.521,1680896,4.577,1525671,4.667,305020,4.745,5197119,4.913,558034,5.002,173066,5.013,16857
!,!,MZ002H-Pool21-P007C4-S076-T12,MZ002H-Pool21-P007C4-S076-T12.d,Sample,,5/21/2016 1:48 PM,,,,,1.088,1702316,1.121,1783243,1.144,2446462,1.144,2013334,1.278,11654535,1.278,2453087,1.490,1305012,1.636,1350843,1.613,2143504,1.725,3553138,1.725,1044623,1.927,820079,1.882,809081,1.871,2721428,1.893,15558576,1.960,462521,1.971,1206994,2.005,4219478,2.072,18482,2.072,37607,,,2.184,425220,2.162,1019267,2.117,29043,2.318,3002293,2.385,3594308,2.497,2395391,2.486,1637381,2.732,146452,2.777,69765,2.799,1464675,2.844,1405313,2.933,352620,3.090,4039535,3.157,43799,3.168,3336027,3.235,2459783,3.280,821020,3.582,25305,3.269,332256,3.325,1609034,3.560,976949,3.683,756385,3.840,3356718,3.772,12645722,3.840,3358326,3.907,1167329,4.041,12748361,4.086,1151767,4.130,6327600,4.432,361091,4.399,879438,4.522,1850501,4.578,1636960,4.667,341422,4.746,5400794,4.925,720997,5.014,221278,5.014,22607
