Sample,,,,,,,CLOPIDOGREL SULFATE Results,,PREDNISONE Results,,BETAMETHASONE ACETATE Results,,IS_SPARTEINE Results,,CIMETIDINE Results,,RANITIDINE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,NALOXONE HYDROCHLORIDE Results,,PIDOTIMOD Results,,LEVAMISOLE HYDROCHLORIDE Results,,TIAPRIDE HYDROCHLORIDE Results,,OLANZAPINE Results,,ACECAINIDE HYDROCHLORIDE Results,,AMANTADINE HYDROCHLORIDE Results,,ALMOTRIPTAN Results,,IS_EMETINE Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,BUPROPION Results,,METICRANE Results,,QUINACRINE HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,LABETALOL HYDROCHLORIDE Results,,DIACETAMATE Results,,ELETRIPTAN HYDROBROMIDE Results,,DOMPERIDONE Results,,IS_EYTHROMYCINE Results,,DASATINIB Results,,IRSOGLADINE MALEATE Results,,MELPHALAN Results,,ERGOTAMINE TARTRATE Results,,PAROXETINE HYDROCHLORIDE Results,,ETHOPROPAZINE HYDROCHLORIDE Results,,CARBETAPENTANE CITRATE Results,,NAFTOPIDIL Results,,ANASTROZOLE Results,,OXYBUTYNIN CHLORIDE Results,,NICERGOLINE Results,,LINAGLIPTIN Results,,BENAZEPRIL HYDROCHLORIDE Results,,TERBINAFINE HYDROCHLORIDE Results,,BROMOCRIPTINE MESYLATE Results,,METITEPINE MALEATE Results,,RILUZOLE Results,,TOLAZAMIDE Results,,TRANDOLAPRIL Results,,MIFEPRISTONE Results,,IS_MIFEPRISTONE Results,,ROSUVASTATIN CALCIUM Results,,REPAGLINIDE Results,,BUDESONIDE Results,,ETODOLAC Results,,CELECOXIB Results,,ATORVASTATIN CALCIUM Results,,OXAPROZIN Results,,ETHYNODIOL DIACETATE Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,FENOFIBRATE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool16-P001B1-S005-T12,MZ002H-Pool16-P001B1-S005-T12.d,Sample,,5/16/2016 3:17 AM,,,,,,,1.097,2681476,1.142,6100767,1.175,2454921,1.253,3368716,1.242,1907052,1.287,131517,1.332,20708813,1.332,3781581,1.466,374269,1.365,3141204,1.589,776248,1.846,5212465,2.048,2155381,2.014,1108469,2.070,9216893,2.182,1038065,2.227,209693,2.148,25031,2.227,2991233,2.394,3862039,2.361,0,2.506,3135326,2.573,478018,2.540,2198653,2.887,555470,2.786,2401739,,,3.032,142620,3.077,3133718,3.099,6956351,3.110,3624462,3.110,291469,3.233,7773683,3.289,4730476,3.289,408220,3.390,198682,3.502,754886,3.513,1274770,3.569,64856,3.591,373341,3.625,984707,3.714,13843740,3.759,8497026,3.871,3644315,3.871,3653977,3.972,1604330,4.140,9731679,4.486,1160541,4.498,1856652,4.498,501750,4.587,982,4.520,10314382,4.699,28959,4.811,4644343,4.911,2834853,5.191,669231
!,!,MZ002H-Pool16-P001B2-S006-T12,MZ002H-Pool16-P001B2-S006-T12.d,Sample,,5/16/2016 5:52 AM,,,,,,,1.076,2658088,1.143,5853043,1.165,3176109,1.255,3481858,1.243,2109228,1.277,132864,1.310,4092048,1.322,3818426,1.378,233722,1.355,2662158,1.590,572174,1.847,3748454,1.903,1492749,2.015,828781,2.071,6942241,2.172,378670,2.217,83970,2.306,10573,2.228,1472718,2.395,2719631,2.373,1396169,2.496,2452704,2.563,169618,2.530,2376609,2.888,361066,2.787,1476491,2.955,0,3.033,201132,3.067,2044952,3.100,5411286,3.100,3269766,3.111,185675,3.234,5402517,3.279,3529760,3.279,216233,3.391,155946,3.503,847427,3.514,152834,3.570,51037,3.581,218012,3.626,1033871,3.715,14803165,3.760,9486098,3.861,3801247,3.861,3814916,3.973,1604408,4.141,9973240,4.487,1165714,4.498,2051730,4.498,369966,4.387,2014,4.521,11408204,4.711,31989,4.812,5886529,4.912,2864390,5.192,459879
!,!,MZ002H-Pool16-P001B3-S007-T12,MZ002H-Pool16-P001B3-S007-T12.d,Sample,,5/16/2016 8:26 AM,,,,,,,1.076,2582465,1.143,5841743,1.166,2594639,1.255,3064135,1.244,1834079,1.277,117608,1.333,16739004,1.322,3016032,1.389,256005,1.356,2287838,1.591,559110,1.837,3651196,1.904,696830,2.016,836690,2.072,6920960,2.172,394063,2.217,76668,2.295,9286,2.228,1473651,2.396,2477971,2.374,5590,2.497,2439075,2.564,203983,2.541,2273945,2.888,340967,2.788,1245018,,,3.022,202685,3.067,2236848,3.101,5334216,3.101,2918030,3.112,286505,3.235,4235392,3.291,3402491,3.280,274634,3.392,152982,3.504,626499,3.515,389637,3.571,42197,3.582,330317,3.627,791340,3.716,12640362,3.761,7702471,3.873,3371085,3.873,3370556,3.973,1166897,4.141,9089766,4.488,1047488,4.499,1857621,4.499,313016,4.779,455,4.521,9880123,4.700,26633,4.812,4848074,4.913,2575955,5.193,359198
!,!,MZ002H-Pool16-P001B4-S008-T12,MZ002H-Pool16-P001B4-S008-T12.d,Sample,,5/16/2016 11:01 AM,,,,,,,1.074,2335500,1.141,5451464,1.164,1447804,1.253,3112846,1.242,1876961,1.276,108870,1.331,18737005,1.320,3308904,1.376,220088,1.354,2453516,1.589,585909,1.846,3531189,1.902,531764,2.014,708683,2.070,5747729,2.170,632100,2.226,65190,2.170,1230,2.226,1245467,2.394,2726713,2.372,173076,2.495,2518290,2.573,202715,2.540,2407935,2.875,299214,2.786,1413437,,,3.021,176539,3.065,2397890,3.099,5940141,3.099,3329969,3.110,364695,3.233,4894988,3.278,3770099,3.278,255243,3.390,176013,3.502,760488,3.513,266151,3.569,38034,3.580,314455,3.625,986355,3.714,15080095,3.759,9274048,3.871,3316146,3.871,3399908,3.971,1026208,4.139,11036843,4.486,1210579,4.497,2078528,4.497,442529,,,4.520,11606031,4.698,36137,4.810,5884088,4.911,3402055,5.191,657638
!,!,MZ002H-Pool16-P006A1-S061-T00,MZ002H-Pool16-P006A1-S061-T00.d,Sample,,5/16/2016 5:37 PM,,,,,,,1.075,2517821,1.142,4871521,1.165,1983676,1.254,2792089,1.243,1788038,1.288,103036,1.332,18303337,1.321,3043786,1.377,180530,1.366,2125266,1.590,513930,1.847,3297191,1.869,902022,2.015,705700,2.071,5990853,2.171,592236,2.227,58483,2.138,4264,2.227,1278949,2.395,2551935,2.373,1291636,2.507,2084046,2.563,135959,2.541,2334018,2.887,410564,2.787,1533793,2.955,142334,3.033,149142,3.066,2490706,3.100,5665030,3.100,3388190,3.111,203695,3.234,5075975,3.290,3804254,3.290,249556,3.380,184198,3.503,880127,3.514,449248,3.570,95641,3.581,264422,3.626,1301503,3.715,14415649,3.760,10301504,3.872,2599825,3.872,2602092,3.972,1592606,4.140,10904394,4.487,898342,4.498,1663539,4.498,582912,4.733,2100,4.521,11604202,4.700,27455,4.811,5369635,4.912,2692302,5.192,1522726
!,!,MZ002H-Pool16-P006A2-S062-T00,MZ002H-Pool16-P006A2-S062-T00.d,Sample,,5/16/2016 8:12 PM,,,,,,,1.077,2707705,1.144,5195694,1.177,2207190,1.256,3005757,1.245,1955721,1.289,120763,1.334,20087875,1.323,3705012,1.379,228154,1.356,2391493,1.591,596709,1.849,3805907,1.893,1436972,2.016,715750,2.061,6710903,2.173,1105709,2.218,50765,2.139,11426,2.229,1208290,2.397,3038335,2.374,1539780,2.497,2639540,2.565,279605,2.542,2640960,2.878,555059,2.788,1743628,2.967,170088,3.034,246280,3.057,3747667,3.090,7700710,3.102,4196232,3.113,146969,3.236,5552447,3.281,5026498,3.281,379785,3.381,270555,3.504,1075744,3.504,3654807,3.560,138284,3.571,690956,3.627,1574192,3.717,16306983,3.762,12103920,3.873,2942394,3.873,2957911,3.974,1999682,4.142,12365365,4.478,1084155,4.500,1936621,4.500,589995,,,4.522,12679060,4.701,35792,4.813,5390078,4.914,3287887,5.193,1694033
!,!,MZ002H-Pool16-P006A3-S063-T00,MZ002H-Pool16-P006A3-S063-T00.d,Sample,,5/16/2016 10:47 PM,,,,,,,1.075,2482547,1.142,5044888,1.164,1518643,1.254,2646324,1.243,1604558,1.287,102415,1.332,17005976,1.321,2644148,1.388,243157,1.366,2002718,1.589,487839,1.847,2991907,1.914,669596,2.014,691095,2.070,6182738,2.171,1137516,2.227,69469,2.126,3270,2.227,1180120,2.395,2606857,2.372,1427931,2.495,2239200,2.574,243164,2.540,2192919,2.887,549143,2.786,1390743,2.965,131810,3.032,225314,3.066,2956478,3.099,6228389,3.099,2847939,3.111,177461,3.234,4556261,3.290,3952200,3.290,338193,3.390,249718,3.502,714687,3.502,7660089,3.569,199304,3.580,651861,3.625,1115362,3.715,12901543,3.759,8637445,3.871,3739862,3.871,3756785,3.972,1248898,4.140,9131957,4.487,767114,4.498,1227846,4.498,436643,,,4.520,7952830,4.699,26313,4.811,4113000,4.912,1946976,5.191,971376
!,!,MZ002H-Pool16-P006A4-S064-T00,MZ002H-Pool16-P006A4-S064-T00.d,Sample,,5/17/2016 1:21 AM,,,,,,,1.087,2498617,1.154,4712729,1.176,1109257,1.255,2564005,1.243,1663897,1.288,103264,1.344,17965600,1.322,2912080,1.389,260542,1.367,2016373,1.590,496249,1.848,3116389,1.892,797609,2.015,670932,2.071,6134501,2.172,1306817,2.228,53293,2.138,3953,2.228,1053819,2.396,2619184,2.373,1451439,2.496,2316524,2.563,261242,2.541,2223786,2.888,602999,2.787,1389060,2.966,134319,3.033,280288,3.067,3202327,3.100,6591220,3.100,3168276,3.112,169310,3.235,4538047,3.291,4339159,3.291,385275,3.380,274260,3.503,738077,3.503,10669698,3.570,307086,3.570,830272,3.626,1285749,3.716,13324400,3.760,9255485,3.872,5561883,3.872,5565400,3.973,1275359,4.141,10620976,4.488,818784,4.499,1230238,4.499,489537,4.790,2894,4.521,7045865,4.700,25396,4.812,4613906,4.913,2231826,5.192,1367300
!,!,MZ002H-Pool16-P006A1-S061-T12,MZ002H-Pool16-P006A1-S061-T12.d,Sample,,5/17/2016 3:56 AM,,,,,,,1.064,2381192,1.142,4789725,1.165,3404742,1.254,2639631,1.243,1874394,1.276,96913,1.332,18360389,1.321,2888844,1.377,81268,1.355,2144582,1.590,489653,1.836,3218165,1.903,1195946,2.015,663267,2.059,5568604,2.171,379283,2.216,44913,2.127,7071,2.227,1173360,2.384,2570850,2.373,1011410,2.496,2174842,2.563,140006,2.540,2387945,2.887,408201,2.787,1501784,2.954,0,3.044,163254,3.055,2604698,3.100,5052068,3.100,3394440,3.111,207394,3.234,4692227,3.279,3650316,3.279,230802,3.379,181344,3.502,930190,3.514,209969,3.558,59435,3.581,290213,3.626,1297650,3.715,14150130,3.760,10370927,3.872,2966164,3.872,2991636,3.972,1955756,4.140,11381909,4.487,933498,4.498,1791641,4.498,655623,,,4.520,12691410,4.699,29443,4.811,5657947,4.912,3037842,5.192,1048193
!,!,MZ002H-Pool16-P006A2-S062-T12,MZ002H-Pool16-P006A2-S062-T12.d,Sample,,5/17/2016 6:31 AM,,,,,,,1.074,2221561,1.142,4914659,1.175,3099818,1.253,2986473,1.242,1869660,1.287,105972,1.343,17897701,1.321,3144861,1.377,165263,1.365,2216345,1.589,540050,1.846,3555434,1.902,1247823,2.014,662987,2.070,5926064,2.171,886917,2.227,46415,2.137,7813,2.227,1120882,2.383,2904350,2.372,1322513,2.495,2484640,2.562,238332,2.540,2400437,2.887,546914,2.786,1597109,,,3.032,218908,3.055,3438289,3.088,6896915,3.088,3609950,3.110,191749,3.233,5081295,3.278,4429536,3.289,345485,3.390,246733,3.502,967439,3.502,1250920,3.569,81327,3.569,647352,3.625,1395099,3.715,15281377,3.759,10898566,3.871,3078681,3.871,3092494,3.972,1881046,4.140,11475808,4.486,973961,4.498,1749625,4.498,566531,4.755,1397,4.520,12314354,4.699,30773,4.811,4714256,4.911,3028282,5.191,707470
!,!,MZ002H-Pool16-P006A3-S063-T12,MZ002H-Pool16-P006A3-S063-T12.d,Sample,,5/17/2016 9:06 AM,,,,,,,1.076,2480722,1.143,4799084,1.176,1363618,1.255,2719877,1.243,1711783,1.288,102679,1.333,17689948,1.322,2912405,1.378,228208,1.366,2052756,1.590,507055,1.847,3231079,1.903,733512,2.015,678098,2.060,6231276,2.172,1201853,2.217,56869,2.172,3694,2.228,1164944,2.384,2865727,2.373,1456456,2.496,2427957,2.563,273990,2.541,2369868,2.888,597469,2.787,1436058,,,3.022,233145,3.056,3361573,3.089,6725607,3.100,3093960,3.112,183954,3.235,4648428,3.279,4299409,3.291,342737,3.380,282636,3.503,800247,3.503,6984449,3.570,135739,3.570,805300,3.626,1260936,3.716,13864981,3.760,9681624,3.872,4186794,3.872,4183770,3.973,1485488,4.141,10537350,4.476,888926,4.499,1404430,4.499,545218,4.789,331,4.521,9595360,4.700,27529,4.812,4505595,4.913,2586104,5.192,586560
!,!,MZ002H-Pool16-P006A4-S064-T12,MZ002H-Pool16-P006A4-S064-T12.d,Sample,,5/17/2016 11:41 AM,,,,,,,1.075,2583966,1.142,5160124,1.176,726216,1.254,2931476,1.243,1726174,1.288,100662,1.332,19548883,1.321,2924365,1.377,251984,1.366,2229006,1.579,560347,1.836,3508396,1.881,923285,2.015,672265,2.060,6252471,2.160,1527926,2.216,45549,2.183,3345,2.227,1088039,2.384,2994990,2.373,1421111,2.496,2691096,2.563,242759,2.529,2609752,2.876,688449,2.787,1510910,2.966,0,3.033,283268,3.055,3887581,3.089,7951063,3.089,3599915,3.100,186840,3.234,4959706,3.279,4954325,3.279,434287,3.379,339129,3.503,876070,3.491,11663249,3.558,285725,3.570,1007568,3.626,1505316,3.715,14926152,3.760,10799832,3.872,6655797,3.872,6673174,3.972,1569483,4.151,12583671,4.476,1036717,4.498,1523673,4.498,674506,4.543,1428,4.520,9351638,4.699,31167,4.811,5884665,4.912,3025503,5.192,1018285
!,!,MZ002H-Pool16-P007A1-S065-T00,MZ002H-Pool16-P007A1-S065-T00.d,Sample,,5/17/2016 2:16 PM,,,,,,,1.088,2132249,1.144,4733710,1.177,2064676,1.255,2772875,1.244,1699716,1.289,97745,1.334,16480058,1.323,3011468,1.390,219879,1.367,2094332,1.591,528275,1.837,3395598,1.904,429676,2.016,709312,2.061,6381981,2.173,653123,2.217,71030,2.296,10412,2.229,1250054,2.385,2992427,2.396,3736,2.497,2350989,2.564,174472,2.531,2709818,2.889,505914,2.788,1668404,2.956,127600,3.034,226863,3.056,2541235,3.090,5768821,3.101,3230808,3.101,303658,3.235,5190659,3.280,3543132,3.280,219214,3.381,188688,3.504,868720,3.504,1246313,3.560,88544,3.582,249863,3.627,1223544,3.716,13782443,3.761,9282360,3.873,3227569,3.873,3206785,3.974,1561576,4.142,10770503,4.477,975183,4.499,1585488,4.499,750432,,,4.522,11793201,4.701,31120,4.813,4173003,4.913,2828380,5.182,1809513
!,!,MZ002H-Pool16-P007A2-S066-T00,MZ002H-Pool16-P007A2-S066-T00.d,Sample,,5/17/2016 4:50 PM,,,,,,,1.085,2285138,1.141,5390023,1.175,2536289,1.253,3052232,1.242,1918379,1.287,104175,1.332,18719392,1.320,3512784,1.410,284407,1.365,2445190,1.589,592330,1.846,3927350,2.014,1339393,2.014,766586,2.070,7264290,2.171,633233,2.226,74682,2.137,15270,2.226,1444597,2.394,3250817,2.372,20190,2.495,2814170,2.562,236314,2.540,2669341,2.886,589792,2.786,1825053,2.954,143549,3.032,157702,3.065,3126507,3.099,6678261,3.099,3702439,3.110,315640,3.233,5972647,3.289,4169325,3.278,276753,3.390,216665,3.502,998645,3.502,887563,3.558,102459,3.580,386872,3.625,1352284,3.714,15632508,3.759,10681507,3.871,3146747,3.871,3157966,3.972,1865324,4.151,11364649,4.475,996536,4.497,1666325,4.497,648816,4.743,4562,4.520,12600097,4.699,31347,4.811,4443633,4.911,3105679,5.191,1524455
!,!,MZ002H-Pool16-P007A3-S067-T00,MZ002H-Pool16-P007A3-S067-T00.d,Sample,,5/17/2016 7:25 PM,,,,,,,1.075,2230209,1.142,5125713,1.165,1966373,1.254,2059844,1.243,1580155,1.277,77391,1.333,17228196,1.321,2847132,1.411,217526,1.355,2124364,1.579,502288,1.836,3464003,2.015,1019170,2.015,680020,2.071,6478485,2.172,461140,2.228,77917,2.082,28286,2.228,1451442,2.384,2627660,2.373,986772,2.496,2336501,2.563,134513,2.541,2138592,2.888,438215,2.787,1676941,2.966,121020,3.022,116388,3.067,2259943,3.089,5423942,3.100,3247852,3.111,361574,3.234,5231499,3.279,3478693,3.279,210679,3.391,148684,3.503,791130,3.514,310296,3.559,63782,3.581,163413,3.626,1083216,3.715,12671572,3.760,8717351,3.872,2469523,3.872,2459725,3.973,1725409,4.152,10232021,4.476,864453,4.498,1506622,4.498,518293,4.577,344,4.521,11228149,4.700,26847,4.812,3829939,4.912,2512380,5.192,1055873
!,!,MZ002H-Pool16-P007A4-S068-T00,MZ002H-Pool16-P007A4-S068-T00.d,Sample,,5/17/2016 9:59 PM,,,,,,,1.076,2429310,1.143,5272121,1.166,2254770,1.255,2830559,1.244,1725894,1.278,98460,1.334,17526637,1.322,3066225,1.423,222306,1.356,2268990,1.580,557563,1.837,3522785,2.038,1074551,2.016,716046,2.061,6601877,2.173,736573,2.217,74460,2.296,8052,2.229,1371680,2.385,2783482,2.396,3527,2.497,2369033,2.564,194564,2.531,2377174,2.889,483924,2.788,1576701,2.956,113122,3.034,157050,3.067,2786347,3.090,5644260,3.101,3208812,3.101,281864,3.235,5148031,3.280,3953501,3.280,235048,3.381,180952,3.504,802971,3.504,1226768,3.571,98050,3.582,387547,3.627,1189413,3.716,13105453,3.761,9454043,3.873,2996987,3.873,3001896,3.974,1674419,4.153,10379111,4.477,862612,4.499,1537065,4.499,592556,,,4.522,10753104,4.701,22638,4.813,4280169,4.913,2575042,5.182,1583225
!,!,MZ002H-Pool16-P007A1-S065-T12,MZ002H-Pool16-P007A1-S065-T12.d,Sample,,5/18/2016 12:34 AM,,,,,,,1.089,2150242,1.145,6176960,1.167,2981313,1.257,1676064,1.246,1312172,1.290,71424,1.335,17442067,1.324,3210939,1.458,204869,1.358,2459172,1.592,551174,1.839,4508414,2.174,1845164,2.018,799671,2.062,7707653,2.174,1083820,2.230,191136,2.308,9513,2.230,2512872,2.387,5283824,2.398,0,2.499,3042987,2.566,378377,2.532,6205655,2.890,799658,2.789,2670715,2.946,0,3.024,207113,3.069,4044128,3.103,7204836,3.103,4127509,3.103,524666,3.237,8208787,3.282,5134935,3.282,417596,3.393,236638,3.505,820341,3.505,2489609,3.561,90978,3.584,465236,3.617,1180665,3.707,12314759,3.763,8953210,3.874,3777230,3.874,3785895,3.964,1811469,4.154,11105965,4.478,1044110,4.501,1631349,4.501,903784,4.490,1097,4.523,10936143,4.702,27445,4.814,4193013,4.915,2779212,5.183,1145938
!,!,MZ002H-Pool16-P007A2-S066-T12,MZ002H-Pool16-P007A2-S066-T12.d,Sample,,5/18/2016 3:09 AM,,,,,,,1.099,2436562,1.144,5322955,1.166,2382549,1.256,2765162,1.245,1947037,1.278,103501,1.334,19658791,1.323,3507542,1.491,287575,1.368,2741882,1.591,633324,1.849,4643909,2.162,901863,2.016,867471,2.072,9092782,2.173,839707,2.218,128229,2.296,7665,2.218,2030119,2.397,4527736,2.363,0,2.497,3123207,2.576,430296,2.531,3461296,2.889,805864,2.788,2503507,,,3.034,135675,3.068,3800943,3.102,7140974,3.113,4208113,3.102,451373,3.236,8193105,3.281,5359038,3.281,421804,3.392,281392,3.504,905183,3.515,1087477,3.571,86755,3.594,552470,3.616,1421180,3.706,14728505,3.762,10440741,3.873,3122977,3.873,3139663,3.963,1881967,4.142,11042235,4.478,897139,4.500,1627257,4.500,652768,4.489,1707,4.522,10933796,4.690,24795,4.813,3541406,4.914,2763151,5.182,804784
!,!,MZ002H-Pool16-P007A3-S067-T12,MZ002H-Pool16-P007A3-S067-T12.d,Sample,,5/18/2016 5:44 AM,,,,,,,1.075,2204234,1.142,3825369,1.164,2621068,1.254,1524992,1.242,1024898,1.276,58298,1.332,16641664,1.321,2875492,1.444,174968,1.354,2202146,1.578,520571,1.846,4141650,2.160,1098452,2.014,749713,2.070,8054352,2.171,776184,2.227,186402,2.294,10693,2.227,2510131,2.395,4177939,2.372,38550,2.495,2666066,2.574,163643,2.540,5113701,2.887,622302,2.786,2414048,,,3.032,89659,3.066,2668167,3.099,5716606,3.111,3813987,3.111,510647,3.234,7474288,3.278,4140277,3.278,289821,3.390,152640,3.502,713229,3.513,179262,3.558,44263,3.592,140802,3.614,1021259,3.715,10842304,3.759,8018944,3.871,2810046,3.871,2815706,3.961,1814159,4.151,10199545,4.475,849019,4.498,1558788,4.498,610237,4.486,317,4.520,11009089,4.699,26345,4.811,4073023,4.911,2517006,5.180,656985
!,!,MZ002H-Pool16-P007A4-S068-T12,MZ002H-Pool16-P007A4-S068-T12.d,Sample,,5/18/2016 8:18 AM,,,,,,,1.078,2647699,1.145,5187539,1.167,2449155,1.257,3105916,1.246,2056744,1.279,104217,1.335,17468918,1.324,3404565,1.447,89797,1.358,2668773,1.581,651821,1.839,4371367,2.051,1153493,2.006,780685,2.062,7278412,2.163,939883,2.219,70378,2.297,9580,2.219,1405476,2.387,3660716,2.387,0,2.499,2881247,2.566,269690,2.532,3158185,2.890,636174,2.778,1774107,,,3.036,108090,3.058,3106257,3.091,6534357,3.091,3826604,3.103,462856,3.226,6119843,3.282,4618751,3.282,237239,3.393,220661,3.505,753050,3.505,2082670,3.561,66589,3.584,374837,3.617,1213669,3.707,12618797,3.763,9310011,3.874,3695573,3.874,3703551,3.964,1944732,4.154,11907607,4.479,982955,4.490,1740608,4.490,763134,4.568,1845,4.523,11142127,4.702,33524,4.803,5230205,4.904,3155631,5.183,1257170
!,!,MZ002H-Pool16-P001C1-S009-T00,MZ002H-Pool16-P001C1-S009-T00.d,Sample,,5/18/2016 10:53 AM,,,,,,,1.086,2321998,1.142,5184656,1.175,2115534,1.254,2695443,1.243,1612366,1.287,102491,1.332,18002394,1.321,3333189,1.433,283239,1.366,2499813,1.589,587288,1.835,4064109,2.059,1096750,2.014,775171,2.059,6910393,2.171,675979,2.216,86439,2.294,7121,2.227,1561456,2.384,3071187,2.384,2149,2.495,2831606,2.563,227739,2.529,1829031,2.887,489580,2.786,1748357,2.954,72679,3.032,169467,3.066,2628017,3.088,6142224,3.100,3452300,3.100,291762,3.223,5744002,3.278,3939088,3.278,233018,3.379,154555,3.502,848013,3.502,462432,3.558,79429,3.581,200842,3.614,1179589,3.704,14028126,3.759,9365212,3.871,3309162,3.871,3316301,3.961,1372513,4.151,10702605,4.475,926541,4.487,1628183,4.498,493222,4.487,268,4.520,11646370,4.688,26628,4.811,4526506,4.912,2744372,5.180,933103
!,!,MZ002H-Pool16-P001C2-S010-T00,MZ002H-Pool16-P001C2-S010-T00.d,Sample,,5/18/2016 1:28 PM,,,,,,,1.087,2163384,1.143,4784451,1.165,2049977,1.254,2807601,1.243,1562429,1.288,79838,1.333,17664738,1.322,2982399,1.411,237163,1.355,2228801,1.579,502828,1.836,3258094,1.903,315741,2.015,743604,2.060,6231119,2.161,480026,2.216,77317,2.295,3054,2.216,1429952,2.384,2492098,2.362,1187790,2.496,2067129,2.563,158435,2.530,2200050,2.876,332895,2.787,1444549,2.955,59156,3.033,143195,3.055,2073663,3.089,5045945,3.100,2809421,3.100,207828,3.223,4540127,3.279,3165103,3.279,204890,3.380,126861,3.503,879249,3.503,165277,3.559,54341,3.581,231257,3.615,1163015,3.704,15024666,3.760,9716158,3.872,2818800,3.872,2825121,3.961,1421776,4.152,9558430,4.476,863988,4.487,1528305,4.487,381129,4.610,3646,4.521,11552400,4.689,27965,4.812,4584588,4.901,2389502,5.181,669361
!,!,MZ002H-Pool16-P001C3-S011-T00,MZ002H-Pool16-P001C3-S011-T00.d,Sample,,5/18/2016 4:03 PM,,,,,,,1.087,2208107,1.143,4786507,1.166,2024651,1.255,2611939,1.244,1442975,1.278,77417,1.334,16848756,1.322,2789390,1.423,242397,1.356,2109804,1.580,479565,1.837,3130352,2.016,970654,2.016,760018,2.061,6252274,2.172,379770,2.217,93588,2.150,22217,2.217,1525608,2.385,2167261,2.363,1157256,2.497,2053499,2.564,108958,2.530,1364181,2.877,326094,2.777,1350788,2.955,53975,3.034,133934,3.056,1981583,3.090,4535106,3.090,2566906,3.101,203568,3.224,4218004,3.280,3009883,3.280,197603,3.381,132596,3.504,745663,3.504,146830,3.560,58350,3.582,207865,3.615,1079573,3.705,13526876,3.761,8771163,3.873,2784587,3.873,2794775,3.962,1240613,4.141,8715570,4.477,753260,4.488,1377652,4.488,333633,4.577,2285,4.510,9839666,4.689,23007,4.801,4554073,4.902,2065095,5.182,533979
!,!,MZ002H-Pool16-P001C4-S012-T00,MZ002H-Pool16-P001C4-S012-T00.d,Sample,,5/18/2016 6:37 PM,,,,,,,1.076,2280893,1.143,4469523,1.165,1779862,1.255,2484690,1.243,1422197,1.288,92301,1.333,14360633,1.322,2905669,1.434,213109,1.355,2084184,1.579,487152,1.836,3170691,2.038,997539,2.015,630650,2.060,5615510,2.161,577922,2.217,50925,2.138,10849,2.217,1126200,2.384,2242414,2.373,1059928,2.496,2198124,2.563,182085,2.530,2239596,2.877,369534,2.787,1362681,2.955,52327,3.011,128308,3.055,2239569,3.089,5276361,3.089,2835575,3.100,154662,3.223,4537065,3.279,3386200,3.279,212336,3.380,163979,3.503,856622,3.503,351211,3.559,73679,3.570,329609,3.615,1168369,3.704,14559505,3.760,9476290,3.872,2853321,3.872,2858935,3.962,1239864,4.152,8816149,4.476,831172,4.487,1469914,4.487,381464,4.577,842,4.521,10657943,4.700,26838,4.812,5024083,4.901,2585277,5.181,865403
!,!,MZ002H-Pool16-P001C1-S009-T12,MZ002H-Pool16-P001C1-S009-T12.d,Sample,,5/18/2016 9:12 PM,,,,,,,1.109,3047151,1.142,6625038,1.165,2716705,1.254,3254919,1.243,2269260,1.277,131778,1.333,21401923,1.321,4124139,1.534,331728,1.366,3271067,1.590,932421,1.836,6138107,2.160,1921448,2.015,1079455,2.060,9665862,2.172,1276163,2.228,269200,2.295,11102,2.228,3467694,2.384,4998845,2.384,2857,2.496,3566274,2.563,430679,2.530,211521,2.887,647354,2.787,2960252,,,3.022,125801,3.066,3264553,3.100,7457630,3.100,4247011,3.100,438841,3.234,8312577,3.279,4955655,3.279,407820,3.391,179721,3.503,795910,3.514,435037,3.559,47150,3.581,252749,3.615,1051159,3.704,12451304,3.760,8714780,3.872,3252142,3.872,3266629,3.961,1797204,4.152,9917263,4.476,912007,4.487,1745877,4.487,455872,4.588,953,4.521,11174012,4.688,21889,4.800,3381354,4.901,2237895,5.181,348280
